Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/8700843>,Zer Engi,,"""er Eng""@de",,,,,,,,46.138974,7.938175
<http://vocab.getty.edu/tgn/8700644>,La Frâche,,,,"""a Frâch""@fr",,,,,,46.175095,6.884353
<http://vocab.getty.edu/tgn/8700822>,Le Prayemont,,,,"""e Prayemon""@fr",,,,,,46.065386,7.253738
<http://vocab.getty.edu/tgn/8700869>,Les Hautes,,,,"""es Haute""@fr",,,,,,46.177622,7.005525
<http://vocab.getty.edu/tgn/8700870>,Sur Gleux,,,,"""ur Gleu""@fr",,,,,,46.177778,6.862158
<http://vocab.getty.edu/tgn/8700693>,Les Palluds,,,,"""es Pallud""@fr",,,,,,46.232492,6.998593
<http://vocab.getty.edu/tgn/8700810>,Stalveder,,,,,,,,,,46.480562,9.643967
<http://vocab.getty.edu/tgn/8700629>,Siviez,,,,"""ivie""@fr",,,,,,46.135259,7.316524
<http://vocab.getty.edu/tgn/8700740>,Suasar Dafò,,,,,,,,,,46.287805,10.067848
<http://vocab.getty.edu/tgn/8700828>,Vers les Ponts,,,,"""ers les Pont""@fr",,,,,,46.065677,6.971473
<http://vocab.getty.edu/tgn/8700846>,Obere Tannfluh,,"""bere Tannflu""@de",,,,,,,,46.14275,7.799982
<http://vocab.getty.edu/tgn/8700816>,Le Clou,,,,"""e Clo""@fr",,,,,,46.063061,7.145733
<http://vocab.getty.edu/tgn/8700647>,La Péroua,,,,"""a Pérou""@fr",,,,,,46.175166,7.269812
<http://vocab.getty.edu/tgn/8700755>,Marascin,,,,,,,,,,46.367898,10.088917
<http://vocab.getty.edu/tgn/8700625>,Vedondo,,,,"""edond""@fr",,,,,,46.134893,7.380516
<http://vocab.getty.edu/tgn/8700898>,Finilu,,"""inil""@de",,,,,,,,46.207176,7.91537
<http://vocab.getty.edu/tgn/8700842>,Üssere Wald,,"""ssere Wal""@de",,,,,,,,46.137844,7.923212
<http://vocab.getty.edu/tgn/8700648>,La Grébla,,,,"""a Grébl""@fr",,,,,,46.175235,6.860987
<http://vocab.getty.edu/tgn/8700819>,Le Crêtet,,,,"""e Crête""@fr",,,,,,46.063869,7.078028
<http://vocab.getty.edu/tgn/8700849>,Mattsand,,"""attsan""@de",,,,,,,,46.148132,7.792238
<http://vocab.getty.edu/tgn/8700901>,Le Clos du Gay,,,,"""e Clos du Ga""@fr",,,,,,46.207341,7.442018
<http://vocab.getty.edu/tgn/8700653>,Saclentse,,,,"""aclents""@fr",,,,,,46.176147,7.317755
<http://vocab.getty.edu/tgn/8700692>,Feld,,"""el""@de",,,,,,,,46.23248,7.850405
<http://vocab.getty.edu/tgn/8700848>,Tewaldji,,"""ewaldj""@de",,,,,,,,46.147827,7.935022
<http://vocab.getty.edu/tgn/8700637>,Saint Martin,,,,"""aint Marti""@fr",,,,,,46.173854,7.442372
<http://vocab.getty.edu/tgn/8700652>,Sous Sé,,,,"""ous S""@fr",,,,,,46.175793,6.877684
<http://vocab.getty.edu/tgn/8700613>,Sengg,,"""eng""@de",,,,,,,,46.129419,7.927972
<http://vocab.getty.edu/tgn/8700682>,En Pré,,,,"""n Pr""@fr",,,,,,46.232114,6.904181
<http://vocab.getty.edu/tgn/8700751>,Röivan,,,"""öiva""@it",,,,,,,46.366762,9.655085
<http://vocab.getty.edu/tgn/8700631>,Epignat,,,,"""pigna""@fr",,,,,,46.173112,7.014573
<http://vocab.getty.edu/tgn/8700827>,L'Assarlay,,,,"""'Assarla""@fr",,,,,,46.065657,7.076728
<http://vocab.getty.edu/tgn/8700885>,Pralin,,,,"""rali""@fr",,,,,,46.206121,6.882907
<http://vocab.getty.edu/tgn/8700809>,Sur Ragn,,,,,,,,,,46.480275,9.634497
<http://vocab.getty.edu/tgn/8700833>,La Caffe,,,,"""a Caff""@fr",,,,,,46.066779,7.021417
<http://vocab.getty.edu/tgn/8700880>,La Trabanta,,,,"""a Trabant""@fr",,,,,,46.178683,7.369782
<http://vocab.getty.edu/tgn/8700646>,La Cheminée,,,,"""a Cheminé""@fr",,,,,,46.175144,7.3673
<http://vocab.getty.edu/tgn/8700628>,La Vouarde,,,,"""a Vouard""@fr",,,,,,46.13524,7.168956
<http://vocab.getty.edu/tgn/8700815>,Les Mayens Basses,,,,"""es Mayens Basse""@fr",,,,,,46.062986,7.014449
<http://vocab.getty.edu/tgn/8700630>,Innere Wald,,"""nnere Wal""@de",,,,,,,,46.135556,7.924423
<http://vocab.getty.edu/tgn/8700866>,La Comba,,,,"""a Comb""@fr",,,,,,46.177435,7.306712
<http://vocab.getty.edu/tgn/8700660>,Egga,,"""gg""@de",,,,,,,,46.204921,8.042766
<http://vocab.getty.edu/tgn/8700881>,Les Meyes,,,,"""es Meye""@fr",,,,,,46.178856,7.565743
<http://vocab.getty.edu/tgn/8700619>,Etray,,,,"""tra""@fr",,,,,,46.132931,7.12527
<http://vocab.getty.edu/tgn/8700862>,Planachaux,,,,"""lanachau""@fr",,,,,,46.176862,6.834472
<http://vocab.getty.edu/tgn/8700860>,Unners Bord,,"""nners Bor""@de",,,,,,,,46.159418,8.114209
<http://vocab.getty.edu/tgn/8700695>,Le Bourg,,,,"""e Bour""@fr",,,,,,46.232572,7.302725
<http://vocab.getty.edu/tgn/8700896>,Les Meilles,,,,"""es Meille""@fr",,,,,,46.207114,7.43817
<http://vocab.getty.edu/tgn/8700654>,Les Etovares,,,,"""es Etovare""@fr",,,,,,46.204619,6.899425
<http://vocab.getty.edu/tgn/8700823>,Versegères,,,,"""ersegère""@fr",,,,,,46.065428,7.23292
<http://vocab.getty.edu/tgn/8700723>,Sankt Romerio,,,"""ankt Romeri""@it",,,,,,,46.282174,10.117014
<http://vocab.getty.edu/tgn/8700847>,Meiggerli,,"""eiggerl""@de",,,,,,,,46.14633,7.92765
<http://vocab.getty.edu/tgn/8700859>,Niedergut,,"""iedergu""@de",,,,,,,,46.159151,7.924602
<http://vocab.getty.edu/tgn/8700683>,Gampisch,,"""ampisc""@de",,,,,,,,46.232115,8.009369
<http://vocab.getty.edu/tgn/8700811>,Resgia,,,,,,,,,,46.481266,9.915707
<http://vocab.getty.edu/tgn/8700834>,Le Plan,,,,"""e Pla""@fr",,,,,,46.066784,6.969777
<http://vocab.getty.edu/tgn/8700756>,Predalta,,,"""redalt""@it",,,,,,,46.368381,10.085372
<http://vocab.getty.edu/tgn/8700656>,Vérolliez,,,,"""érollie""@fr",,,,,,46.204749,7.003028
<http://vocab.getty.edu/tgn/8700837>,Mayens de Veisivi,,,,"""ayens de Veisiv""@fr",,,,,,46.067601,7.498139
<http://vocab.getty.edu/tgn/8700731>,Munt la Farina,,,"""unt la Farin""@it",,,,,,,46.284812,10.075278
<http://vocab.getty.edu/tgn/8710444>,Fennumanihüs,,"""ennumanihü""@de",,,,,,,,46.317832,7.964111
<http://vocab.getty.edu/tgn/8709775>,Weritzalp,,"""eritzal""@de",,,,,,,,46.422057,7.794388
<http://vocab.getty.edu/tgn/8710150>,L'Etivaz,,,,"""'Etiva""@fr",,,,,,46.424766,7.146213
<http://vocab.getty.edu/tgn/8710088>,Schalba,,"""chalb""@de",,,,,,,,46.316526,7.925463
<http://vocab.getty.edu/tgn/8709772>,Stiereläger,,"""tiereläge""@de",,,,,,,,46.388316,7.449638
<http://vocab.getty.edu/tgn/8709790>,Rufibord,,"""ufibor""@de",,,,,,,,46.423211,8.179943
<http://vocab.getty.edu/tgn/8710464>,Nieschbord,,"""ieschbor""@de",,,,,,,,46.356262,8.020414
<http://vocab.getty.edu/tgn/8709760>,Petit Eysins,,,,"""etit Eysin""@fr",,,,,,46.387596,6.206746
<http://vocab.getty.edu/tgn/8709682>,Muraz,,,,"""ura""@fr",,,,,,46.278828,6.929165
<http://vocab.getty.edu/tgn/8710471>,Planedri,,"""lanedr""@de",,,,,,,,46.356976,7.625181
<http://vocab.getty.edu/tgn/8709686>,Holz,,"""ol""@de",,,,,,,,46.279188,7.791818
<http://vocab.getty.edu/tgn/8710075>,Finnen,,"""inne""@de",,,,,,,,46.314836,7.8966
<http://vocab.getty.edu/tgn/8709720>,In de Fäldu,,"""n de Fäld""@de",,,,,,,,46.313106,7.94577
<http://vocab.getty.edu/tgn/8710422>,Mittelems,,"""ittelem""@de",,,,,,,,46.284555,7.694561
<http://vocab.getty.edu/tgn/8710117>,Saint Gingolph,,,,"""aint Gingolp""@fr",,,,,,46.389509,6.804575
<http://vocab.getty.edu/tgn/8709698>,Noës,,,,"""oë""@fr",,,,,,46.280305,7.504887
<http://vocab.getty.edu/tgn/8709752>,Les Tourniaux,,,,"""es Tourniau""@fr",,,,,,46.385908,6.187994
<http://vocab.getty.edu/tgn/8710079>,Mettje,,"""ettj""@de",,,,,,,,46.31526,7.707418
<http://vocab.getty.edu/tgn/8709727>,Orgevaux,,,,"""rgevau""@fr",,,,,,46.313944,7.146971
<http://vocab.getty.edu/tgn/8709767>,Perrausa,,,,"""erraus""@fr",,,,,,46.387984,6.90518
<http://vocab.getty.edu/tgn/8710095>,Vers-l'Eglise,,,,"""ers-l'Eglis""@fr",,,,,,46.35371,7.131597
<http://vocab.getty.edu/tgn/8710108>,Moulin de l'Oie,,,,"""oulin de l'Oi""@fr",,,,,,46.354574,6.170056
<http://vocab.getty.edu/tgn/8709713>,Riedalpji,,"""iedalpj""@de",,,,,,,,46.312963,8.042477
<http://vocab.getty.edu/tgn/8710065>,La Rochette,,,,"""a Rochett""@fr",,,,,,46.28373,6.917425
<http://vocab.getty.edu/tgn/8709709>,Plans Mayens,,,,"""lans Mayen""@fr",,,,,,46.312808,7.461941
<http://vocab.getty.edu/tgn/8710058>,Ganterwald,,"""anterwal""@de",,,,,,,,46.283184,8.037487
<http://vocab.getty.edu/tgn/8709773>,Uf en Egga,,"""f en Egg""@de",,,,,,,,46.388436,8.147981
<http://vocab.getty.edu/tgn/8710441>,Gassmatte,,"""assmatt""@de",,,,,,,,46.317541,7.932278
<http://vocab.getty.edu/tgn/8710084>,Wasserleite,,"""asserleit""@de",,,,,,,,46.315748,7.793588
<http://vocab.getty.edu/tgn/8709697>,Le Mayentset,,,,"""e Mayentse""@fr",,,,,,46.279975,7.306482
<http://vocab.getty.edu/tgn/8710107>,L'Etrey,,,,"""'Etre""@fr",,,,,,46.354494,7.101998
<http://vocab.getty.edu/tgn/8710071>,Mayen,,,,"""aye""@fr",,,,,,46.314506,6.882865
<http://vocab.getty.edu/tgn/8709684>,Ze Massoltru,,"""e Massoltr""@de",,,,,,,,46.279088,7.70196
<http://vocab.getty.edu/tgn/8709757>,Goltschenried,,"""oltschenrie""@de",,,,,,,,46.387223,7.754363
<http://vocab.getty.edu/tgn/8710450>,Felscher,,"""elsche""@de",,,,,,,,46.355051,8.034705
<http://vocab.getty.edu/tgn/8709755>,Uf de Fure,,"""f de Fur""@de",,,,,,,,46.386252,7.262081
<http://vocab.getty.edu/tgn/8709764>,Üssers Aletschi,,"""ssers Aletsch""@de",,,,,,,,46.387918,7.999213
<http://vocab.getty.edu/tgn/8709706>,Saint German,,"""aint Germa""@de",,,,,,,,46.31267,7.821281
<http://vocab.getty.edu/tgn/8710081>,Tsassevoué,,,,"""sassevou""@fr",,,,,,46.31542,7.424772
<http://vocab.getty.edu/tgn/8710124>,Signy,,,,"""ign""@fr",,,,,,46.390456,6.199005
<http://vocab.getty.edu/tgn/8710120>,L'Ortier,,,,"""'Ortie""@fr",,,,,,46.38992,7.095132
<http://vocab.getty.edu/tgn/8710462>,Tresseleire,,,,"""resseleir""@fr",,,,,,46.356225,7.019798
<http://vocab.getty.edu/tgn/8709744>,Le Temeley,,,,"""e Temele""@fr",,,,,,46.352001,7.007971
<http://vocab.getty.edu/tgn/8709693>,Sankt Triphon-Gare,,"""ankt Triphon-Gar""@de",,,,,,,,46.27967,6.970887
<http://vocab.getty.edu/tgn/8710077>,Mili,,"""il""@de",,,,,,,,46.31512,7.871289
<http://vocab.getty.edu/tgn/8710089>,Sulzacher,,"""ulzache""@de",,,,,,,,46.316544,7.890765
<http://vocab.getty.edu/tgn/8710085>,Prodéfure,,,,"""rodéfur""@fr",,,,,,46.315908,7.442953
<http://vocab.getty.edu/tgn/8709736>,Tunetschalpa,,"""unetschalp""@de",,,,,,,,46.351074,8.061084
<http://vocab.getty.edu/tgn/8710053>,Prupräsu,,"""rupräs""@de",,,,,,,,46.282956,7.700722
<http://vocab.getty.edu/tgn/8710448>,Tännji,,"""ännj""@de",,,,,,,,46.318217,7.71283
<http://vocab.getty.edu/tgn/8710416>,Luc,,,,"""u""@fr",,,,,,46.284205,7.419696
<http://vocab.getty.edu/tgn/8710066>,Widubrunnu,,"""idubrunn""@de",,,,,,,,46.283751,7.683893
<http://vocab.getty.edu/tgn/8709759>,Topfelsberg,,"""opfelsber""@de",,,,,,,,46.387576,7.239668
<http://vocab.getty.edu/tgn/8709685>,Les Toules,,,,"""es Toule""@fr",,,,,,46.279117,7.319364
<http://vocab.getty.edu/tgn/8710046>,Rothwald,,"""othwal""@de",,,,,,,,46.281336,8.041766
<http://vocab.getty.edu/tgn/8710401>,Walkringen,,,,,,,,,,46.948556,7.620404
<http://vocab.getty.edu/tgn/8709763>,Sazième,,,,"""azièm""@fr",,,,,,46.38782,7.18556
<http://vocab.getty.edu/tgn/8709754>,Wasen,,"""ase""@de",,,,,,,,46.38598,8.13096
<http://vocab.getty.edu/tgn/8710394>,Walterswil,,,,,,,,,,47.11566,7.77887
<http://vocab.getty.edu/tgn/8710059>,Wase,,"""as""@de",,,,,,,,46.283185,8.053214
<http://vocab.getty.edu/tgn/8710129>,Les Parchets,,,,"""es Parchet""@fr",,,,,,46.391105,7.095797
<http://vocab.getty.edu/tgn/8710055>,Saint Romain,,,,"""aint Romai""@fr",,,,,,46.283023,7.412388
<http://vocab.getty.edu/tgn/8710086>,Wägscheitu,,"""ägscheit""@de",,,,,,,,46.31624,7.915772
<http://vocab.getty.edu/tgn/8710113>,Ritena,,"""iten""@de",,,,,,,,46.388928,8.109625
<http://vocab.getty.edu/tgn/8710083>,La Cheurgne,,,,"""a Cheurgn""@fr",,,,,,46.31572,6.860865
<http://vocab.getty.edu/tgn/8709742>,Miljüt,,"""iljü""@de",,,,,,,,46.351662,7.611579
<http://vocab.getty.edu/tgn/8710145>,Pâquier Martin,,,,"""âquier Marti""@fr",,,,,,46.42454,7.17151
<http://vocab.getty.edu/tgn/8709770>,Glutten,,"""lutte""@de",,,,,,,,46.388023,8.103088
<http://vocab.getty.edu/tgn/8709776>,Platz,,"""lat""@de",,,,,,,,46.422062,7.811687
<http://vocab.getty.edu/tgn/8710138>,Pâquier Clavel,,,,"""âquier Clave""@fr",,,,,,46.42396,7.07734
<http://vocab.getty.edu/tgn/8710411>,Villy,,,,"""ill""@fr",,,,,,46.283902,6.996824
<http://vocab.getty.edu/tgn/8710136>,Fieschertal,,"""iescherta""@de",,,,,,,,46.423879,8.143426
<http://vocab.getty.edu/tgn/8710109>,Planinong,,"""laninon""@de",,,,,,,,46.354574,7.612899
<http://vocab.getty.edu/tgn/8709688>,Staldbach,,"""taldbac""@de",,,,,,,,46.279361,7.883438
<http://vocab.getty.edu/tgn/8710433>,Ziettes,,,,"""iette""@fr",,,,,,46.317116,7.529999
<http://vocab.getty.edu/tgn/8710067>,Ober Rotafen,,"""ber Rotafe""@de",,,,,,,,46.314044,7.671227
<http://vocab.getty.edu/tgn/8710034>,Weissenbach,,,,,,,,,,46.606132,7.374998
<http://vocab.getty.edu/tgn/8710418>,Le Seudey,,,,"""e Seude""@fr",,,,,,46.284307,7.321556
<http://vocab.getty.edu/tgn/8710074>,Revereulaz,,,,"""evereula""@fr",,,,,,46.314827,6.877045
<http://vocab.getty.edu/tgn/8710440>,Rarnerkumme,,"""arnerkumm""@de",,,,,,,,46.317497,7.804394
<http://vocab.getty.edu/tgn/8710038>,Weiermoos,,,,,,,,,,46.75,7.5
<http://vocab.getty.edu/tgn/8710073>,Les Fignards,,,,"""es Fignard""@fr",,,,,,46.31474,6.865332
<http://vocab.getty.edu/tgn/8709762>,Vendôme,,,,"""endôm""@fr",,,,,,46.387713,6.138898
<http://vocab.getty.edu/tgn/8710443>,La Daille,,,,"""a Daill""@fr",,,,,,46.317678,7.506526
<http://vocab.getty.edu/tgn/8710110>,Pertuis,,,,"""ertui""@fr",,,,,,46.354778,7.034395
<http://vocab.getty.edu/tgn/8710050>,Visse,,,,"""iss""@fr",,,,,,46.282589,7.311712
<http://vocab.getty.edu/tgn/8709746>,Wyden,,"""yde""@de",,,,,,,,46.352761,8.018934
<http://vocab.getty.edu/tgn/8710141>,Eisten,,"""iste""@de",,,,,,,,46.424143,7.825186
<http://vocab.getty.edu/tgn/8710403>,Guggine,,"""uggin""@de",,,,,,,,46.283755,7.677606
<http://vocab.getty.edu/tgn/8709728>,Servaison,,,,"""ervaiso""@fr",,,,,,46.350252,7.07758
<http://vocab.getty.edu/tgn/8710428>,Le Mentahry,,,,"""e Mentahr""@fr",,,,,,46.316835,7.459277
<http://vocab.getty.edu/tgn/8710049>,Zentriegen,,"""entriege""@de",,,,,,,,46.282213,7.825166
<http://vocab.getty.edu/tgn/8710097>,Sur le Buis,,,,"""ur le Bui""@fr",,,,,,46.35383,7.099887
<http://vocab.getty.edu/tgn/8710435>,Meinimatte,,"""einimatt""@de",,,,,,,,46.317212,7.920191
<http://vocab.getty.edu/tgn/8710420>,Le Contor,,,,"""e Conto""@fr",,,,,,46.284364,7.430406
<http://vocab.getty.edu/tgn/8709708>,Tsarein,,,,"""sarei""@fr",,,,,,46.312802,7.301483
<http://vocab.getty.edu/tgn/8710101>,Les Planches,,,,"""es Planche""@fr",,,,,,46.3542,7.055508
<http://vocab.getty.edu/tgn/8710410>,Obri Senggalp,,"""bri Senggal""@de",,,,,,,,46.28389,7.758605
<http://vocab.getty.edu/tgn/8710122>,Uf en Egga,,"""f en Egg""@de",,,,,,,,46.390254,8.151523
<http://vocab.getty.edu/tgn/8709700>,Saxonne,,,,"""axonn""@fr",,,,,,46.280565,7.406999
<http://vocab.getty.edu/tgn/8701070>,Gehri,,"""ehr""@de",,,,,,,,46.159709,7.796063
<http://vocab.getty.edu/tgn/8701255>,Scalotta,,,,,,,,,,46.513475,9.628182
<http://vocab.getty.edu/tgn/8701223>,Pisciadel,,,"""isciade""@it",,,,,,,46.382217,10.071958
<http://vocab.getty.edu/tgn/8701266>,Tigias,,,,,,,,,,46.521578,9.655761
<http://vocab.getty.edu/tgn/8701071>,Waira,,"""air""@de",,,,,,,,46.159857,8.138358
<http://vocab.getty.edu/tgn/8701115>,La Combaz,,,,"""a Comba""@fr",,,,,,46.207876,7.590927
<http://vocab.getty.edu/tgn/8701085>,Matt,,"""at""@de",,,,,,,,46.16723,7.925978
<http://vocab.getty.edu/tgn/8701125>,Innri Biela,,"""nnri Biel""@de",,,,,,,,46.208759,8.106019
<http://vocab.getty.edu/tgn/8701117>,Gillou,,,,"""illo""@fr",,,,,,46.208042,7.603773
<http://vocab.getty.edu/tgn/8701123>,Le Grugnay,,,,"""e Grugna""@fr",,,,,,46.208323,7.216399
<http://vocab.getty.edu/tgn/8700929>,Le Grenier,,,,"""e Grenie""@fr",,,,,,46.234783,7.488453
<http://vocab.getty.edu/tgn/8701060>,Les Shlérondes,,,,"""es Shléronde""@fr",,,,,,46.070962,7.267089
<http://vocab.getty.edu/tgn/8701289>,Sépey,,,,"""épe""@fr",,,,,,46.076704,7.527052
<http://vocab.getty.edu/tgn/8701156>,La Thiésaz,,,,"""a Thiésa""@fr",,,,,,46.23644,6.91698
<http://vocab.getty.edu/tgn/8701283>,Litro,,,,"""itr""@fr",,,,,,46.074886,6.97835
<http://vocab.getty.edu/tgn/8701137>,Fécon,,,,"""éco""@fr",,,,,,46.234821,6.839558
<http://vocab.getty.edu/tgn/8700976>,Stablini,,,"""tablin""@it",,,,,,,46.372853,10.036517
<http://vocab.getty.edu/tgn/8701038>,San Moritz,,,"""an Morit""@it",,,,,,,46.499366,9.843267
<http://vocab.getty.edu/tgn/8701050>,Le Mayen,,,,"""e Maye""@fr",,,,,,46.068639,7.260166
<http://vocab.getty.edu/tgn/8701290>,Le Cergneux,,,,"""e Cergneu""@fr",,,,,,46.076859,7.034793
<http://vocab.getty.edu/tgn/8700925>,Zer Tänt,,"""er Tän""@de",,,,,,,,46.234678,7.712327
<http://vocab.getty.edu/tgn/8701041>,Unterer Schafberg,,,,,,,,,,46.500434,9.906686
<http://vocab.getty.edu/tgn/8701061>,Le Chanton,,,,"""e Chanto""@fr",,,,,,46.071165,7.026503
<http://vocab.getty.edu/tgn/8701081>,Pussetta,,"""ussett""@de",,,,,,,,46.164714,8.140864
<http://vocab.getty.edu/tgn/8701077>,Ze Gartu,,"""e Gart""@de",,,,,,,,46.163573,7.934244
<http://vocab.getty.edu/tgn/8701150>,Troistorrents,,,,"""roistorrent""@fr",,,,,,46.236053,6.922994
<http://vocab.getty.edu/tgn/8701046>,Prarreyer,,,,"""rarreye""@fr",,,,,,46.068266,7.226954
<http://vocab.getty.edu/tgn/8701194>,Mezzana,,,"""ezzan""@it",,,,,,,46.298317,9.123992
<http://vocab.getty.edu/tgn/8701265>,Pizzin,,,,,,,,,,46.521469,9.799524
<http://vocab.getty.edu/tgn/8701091>,Les Moulins,,,,"""es Moulin""@fr",,,,,,46.179543,7.193235
<http://vocab.getty.edu/tgn/8701066>,Le Sapey,,,,"""e Sape""@fr",,,,,,46.071906,7.215519
<http://vocab.getty.edu/tgn/8701121>,Les Cases,,,,"""es Case""@fr",,,,,,46.208105,6.996312
<http://vocab.getty.edu/tgn/8701193>,Tiglieu,,,"""iglie""@it",,,,,,,46.298112,10.090864
<http://vocab.getty.edu/tgn/8700912>,Niederried,,"""iederrie""@de",,,,,,,,46.233511,7.876521
<http://vocab.getty.edu/tgn/8701111>,Nava,,,,"""av""@fr",,,,,,46.181348,7.619223
<http://vocab.getty.edu/tgn/8701086>,Ze Flie,,"""e Fli""@de",,,,,,,,46.168357,7.922191
<http://vocab.getty.edu/tgn/8700966>,Refontana,,,"""efontan""@it",,,,,,,46.294831,9.125534
<http://vocab.getty.edu/tgn/8701271>,Tgalucas,,,,,,,,,,46.529708,9.649897
<http://vocab.getty.edu/tgn/8701109>,Erney,,,,"""rne""@fr",,,,,,46.181112,7.346909
<http://vocab.getty.edu/tgn/8701102>,Les Masses,,,,"""es Masse""@fr",,,,,,46.18069,7.396448
<http://vocab.getty.edu/tgn/8701267>,Tga d'Meir,,,,,,,,,,46.523056,9.655012
<http://vocab.getty.edu/tgn/8701090>,Siwine,,"""iwin""@de",,,,,,,,46.172243,7.927511
<http://vocab.getty.edu/tgn/8701073>,Lengi Flüe,,"""engi Flü""@de",,,,,,,,46.160463,7.934404
<http://vocab.getty.edu/tgn/8701287>,Plan Varzay,,,,"""lan Varza""@fr",,,,,,46.075929,7.245069
<http://vocab.getty.edu/tgn/8701107>,Thyon,,,,"""hyo""@fr",,,,,,46.18102,7.371654
<http://vocab.getty.edu/tgn/8701063>,Les Miaux,,,,"""es Miau""@fr",,,,,,46.071532,7.254684
<http://vocab.getty.edu/tgn/8701147>,Les Giettes,,,,"""es Giette""@fr",,,,,,46.235751,7.557279
<http://vocab.getty.edu/tgn/8701097>,La Biola,,,,"""a Biol""@fr",,,,,,46.180351,7.310566
<http://vocab.getty.edu/tgn/8700975>,Monti di Arvigo,,,"""onti di Arvig""@it",,,,,,,46.296833,9.101206
<http://vocab.getty.edu/tgn/8701284>,Le Châtelard,,,,"""e Châtelar""@fr",,,,,,46.075112,7.234407
<http://vocab.getty.edu/tgn/8701149>,Savoireux,,,,"""avoireu""@fr",,,,,,46.236013,6.952231
<http://vocab.getty.edu/tgn/8701190>,Spinadascio,,,,,,,,,,46.297749,10.07391
<http://vocab.getty.edu/tgn/8701286>,Montagnier,,,,"""ontagnie""@fr",,,,,,46.075719,7.222356
<http://vocab.getty.edu/tgn/8701079>,Grundbiele,,"""rundbiel""@de",,,,,,,,46.164042,7.924454
<http://vocab.getty.edu/tgn/8701275>,Le Dzindre,,,,"""e Dzindr""@fr",,,,,,46.072452,7.249842
<http://vocab.getty.edu/tgn/8701067>,Le Borgeaud,,,,"""e Borgeau""@fr",,,,,,46.072136,7.065869
<http://vocab.getty.edu/tgn/8701199>,Poz,,,"""o""@it",,,,,,,46.298961,9.12274
<http://vocab.getty.edu/tgn/8701281>,Les Nérouds,,,,"""es Néroud""@fr",,,,,,46.074346,7.047012
<http://vocab.getty.edu/tgn/8701292>,Lieufranc,,,,"""ieufran""@fr",,,,,,46.077023,7.523761
<http://vocab.getty.edu/tgn/8701114>,Les Agettes,,,,"""es Agette""@fr",,,,,,46.207828,7.375903
<http://vocab.getty.edu/tgn/8701186>,Tec Bianch,,,,,,,,,,46.297249,9.188886
<http://vocab.getty.edu/tgn/8701078>,Üssre Laggin,,"""ssre Laggi""@de",,,,,,,,46.163899,8.062816
<http://vocab.getty.edu/tgn/8701056>,Les Agiettes,,,,"""es Agiette""@fr",,,,,,46.070612,7.246411
<http://vocab.getty.edu/tgn/8700973>,Ör,,,"""""@it",,,,,,,46.296488,9.12535
<http://vocab.getty.edu/tgn/8701272>,Martegn,,,,,,,,,,46.53047,9.434022
<http://vocab.getty.edu/tgn/8701106>,Les Grangettes,,,,"""es Grangette""@fr",,,,,,46.180917,7.411755
<http://vocab.getty.edu/tgn/8701253>,Punt Muragl,,,,,,,,,,46.509907,9.886109
<http://vocab.getty.edu/tgn/8701075>,Hoferälpji,,"""oferälpj""@de",,,,,,,,46.161804,7.942952
<http://vocab.getty.edu/tgn/8701053>,Les Siés,,,,"""es Sié""@fr",,,,,,46.069578,7.261286
<http://vocab.getty.edu/tgn/8701145>,Les Vernys,,,,"""es Verny""@fr",,,,,,46.235445,7.5079
<http://vocab.getty.edu/tgn/8701022>,Suvretta,,,,,,,,,,46.486432,9.824878
<http://vocab.getty.edu/tgn/8701042>,Pra Miez,,,,,,,,,,46.504759,9.621979
<http://vocab.getty.edu/tgn/8701069>,Heimischgartu,,"""eimischgart""@de",,,,,,,,46.159567,7.938223
<http://vocab.getty.edu/tgn/8701112>,Les Cornes,,,,"""es Corne""@fr",,,,,,46.181365,7.014735
<http://vocab.getty.edu/tgn/8701049>,Les Combes,,,,"""es Combe""@fr",,,,,,46.068624,7.198389
<http://vocab.getty.edu/tgn/8701278>,Les Bollets,,,,"""es Bollet""@fr",,,,,,46.073507,7.255902
<http://vocab.getty.edu/tgn/8701299>,Schalbettu,,"""chalbett""@de",,,,,,,,46.172475,7.828294
<http://vocab.getty.edu/tgn/8701264>,Tegia da Muottas,,,,,,,,,,46.520956,9.905325
<http://vocab.getty.edu/tgn/8700906>,Misériez,,,,"""isérie""@fr",,,,,,46.207765,7.346489
<http://vocab.getty.edu/tgn/8701157>,Giettes d'en Bas,,,,"""iettes d'en Ba""@fr",,,,,,46.236642,7.562461
<http://vocab.getty.edu/tgn/8701072>,Grüebe,,"""rüeb""@de",,,,,,,,46.160161,7.946909
<http://vocab.getty.edu/tgn/8701296>,Le Brocard,,,,"""e Brocar""@fr",,,,,,46.07764,7.051671
<http://vocab.getty.edu/tgn/8701101>,Grange Neuve,,,,"""range Neuv""@fr",,,,,,46.180687,7.443632
<http://vocab.getty.edu/tgn/8701059>,Les Barmes,,,,"""es Barme""@fr",,,,,,46.070956,7.209396
<http://vocab.getty.edu/tgn/8701080>,Flüe,,"""lü""@de",,,,,,,,46.164241,7.803984
<http://vocab.getty.edu/tgn/8700922>,Saint Séverin,,,,"""aint Séveri""@fr",,,,,,46.234371,7.301285
<http://vocab.getty.edu/tgn/8701236>,Mot,,,"""o""@it",,,,,,,46.461687,9.679196
