CONCEPT,LABEL,@EN,@DE,@IT,@FR,@HU,@CA,@RU,@ES,@el-latn
<http://vocab.getty.edu/tgn/7086208>,Weiden,,,,,,,,,
<http://vocab.getty.edu/tgn/7072047>,Sulzgries,,,,,,,,,
<http://vocab.getty.edu/tgn/7080588>,Wölchingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7029676>,Cette-Eygun,Cette-Eygun,,,,,,,,
<http://vocab.getty.edu/tgn/7083722>,Westend,,,,,,,,,
<http://vocab.getty.edu/tgn/7032019>,Saint-Lunaire,Saint-Lunaire,,,,,,,,
<http://vocab.getty.edu/tgn/7085344>,Werder,,,,,,,,,
<http://vocab.getty.edu/tgn/7065281>,Steingaden,,,,,,,,,
<http://vocab.getty.edu/tgn/7078547>,Wittenbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7065964>,Türkheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7032938>,Mughan,,,,,,,,,
<http://vocab.getty.edu/tgn/7058186>,Galleria dell' Appennino,,,,,,,,,
<http://vocab.getty.edu/tgn/7031499>,Pau,Pau,,,,,,,,
<http://vocab.getty.edu/tgn/7097050>,Spandau,,,,,,,,,
<http://vocab.getty.edu/tgn/7031832>,Nijmegen,,,,,,,,,
<http://vocab.getty.edu/tgn/7068429>,Landkreis Starnberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7084564>,Wiblingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7085192>,Wik,,,,,,,,,
<http://vocab.getty.edu/tgn/7031785>,Veytaux,,,,Veytaux,,,,,
<http://vocab.getty.edu/tgn/7061260>,Bonn-Bad Godesberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7079891>,Wolfhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7078629>,Wimpfen im Tal,,,,,,,,,
<http://vocab.getty.edu/tgn/7031481>,Stanford,Stanford,,,,,,,,
<http://vocab.getty.edu/tgn/7076934>,Landkreis Teltow-Fläming,,,,,,,,,
<http://vocab.getty.edu/tgn/7030776>,Kolkata,Calcutta,,,,,,,,
<http://vocab.getty.edu/tgn/7031750>,Kelaniya,,,,,,,,,
<http://vocab.getty.edu/tgn/7076708>,Kranichstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7088366>,Waiblingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7096357>,Schömberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7073174>,Südlohne,,,,,,,,,
<http://vocab.getty.edu/tgn/7080012>,Zehlendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7075007>,Seeheim-Jugenheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7078630>,Wimpfen am Berg,,,,,,,,,
<http://vocab.getty.edu/tgn/7031763>,Biberach an der Riß,,,,,,,,,
<http://vocab.getty.edu/tgn/7081831>,Wüstenrot,,,,,,,,,
<http://vocab.getty.edu/tgn/7087134>,Warmbronn,,,,,,,,,
<http://vocab.getty.edu/tgn/7079013>,Wischlingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7085886>,Wachwitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7029440>,North America,North America,,,Amérique du Nord,,,,Norteamérica,
<http://vocab.getty.edu/tgn/7029628>,Nieuwer Amstel,,,,,,,,,
<http://vocab.getty.edu/tgn/7132473>,Kreis Minden-Lübbecke,,,,,,,,,
<http://vocab.getty.edu/tgn/7122320>,Neuweiler,,,,,,,,,
<http://vocab.getty.edu/tgn/7181284>,Gaienhofen,,,,,,,,,
<http://vocab.getty.edu/tgn/7141215>,Lippendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7122634>,Neuenhagen,,,,,,,,,
<http://vocab.getty.edu/tgn/7129885>,Marzahn,,,,,,,,,
<http://vocab.getty.edu/tgn/7165053>,Hosterwitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7122330>,Neukölln,,,,,,,,,
<http://vocab.getty.edu/tgn/7139481>,Langenloh,,,,,,,,,
<http://vocab.getty.edu/tgn/7146813>,Landkreis Konstanz,,,,,,,,,
<http://vocab.getty.edu/tgn/7156874>,Killer,,,,,,,,,
<http://vocab.getty.edu/tgn/7132902>,Musberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7129522>,Manholding,,,,,,,,,
<http://vocab.getty.edu/tgn/7132924>,Murr,,,,,,,,,
<http://vocab.getty.edu/tgn/7119181>,Perlach,,,,,,,,,
<http://vocab.getty.edu/tgn/7103188>,Sankt Christoph,,,,,,,,,
<http://vocab.getty.edu/tgn/7116019>,Ohlsbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7112264>,Rohracker,,,,,,,,,
<http://vocab.getty.edu/tgn/7118681>,Piesteritz,,,,,,,,,
<http://vocab.getty.edu/tgn/7157776>,Kiel,,,,,,,,,
<http://vocab.getty.edu/tgn/7143407>,Lüblow,,,,,,,,,
<http://vocab.getty.edu/tgn/7179356>,Hamm,,,,,,,,,
<http://vocab.getty.edu/tgn/7109574>,Reinhardtsgrimma,,,,,,,,,
<http://vocab.getty.edu/tgn/7160406>,Hof,,,,,,,,,
<http://vocab.getty.edu/tgn/7120763>,Pfäffingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7177642>,Hagen,,,,,,,,,
<http://vocab.getty.edu/tgn/7132451>,Mardorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7146405>,Kohren-Sahlis,,,,,,,,,
<http://vocab.getty.edu/tgn/7116016>,Ohlsdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7179722>,Grünwald,,,,,,,,,
<http://vocab.getty.edu/tgn/7127248>,Oberharmersbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7119197>,Peres,,,,,,,,,
<http://vocab.getty.edu/tgn/7142399>,Lindenthal,,,,,,,,,
<http://vocab.getty.edu/tgn/7121149>,Leipzig-Plagwitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7111077>,Remshalden,,,,,,,,,
<http://vocab.getty.edu/tgn/7103550>,Ruchow,,,,,,,,,
<http://vocab.getty.edu/tgn/7175336>,Griessen,,,,,,,,,
<http://vocab.getty.edu/tgn/7180336>,Gaulis,,,,,,,,,
<http://vocab.getty.edu/tgn/7146937>,Klosterheide,,,,,,,,,
<http://vocab.getty.edu/tgn/7139018>,Langenzell,,,,,,,,,
<http://vocab.getty.edu/tgn/7108514>,Rasselstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7145514>,Kollnau,,,,,,,,,
<http://vocab.getty.edu/tgn/7138745>,Lautern,,,,,,,,,
<http://vocab.getty.edu/tgn/7111139>,Ritzebüttel,,,,,,,,,
<http://vocab.getty.edu/tgn/7101991>,Rothenfels,,,,,,,,,
<http://vocab.getty.edu/tgn/7158346>,Hochkamp,,,,,,,,,
<http://vocab.getty.edu/tgn/7140306>,Löbnitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7102990>,Sankt Georgen,,,,,,,,,
<http://vocab.getty.edu/tgn/7145296>,Knöringen,,,,,,,,,
<http://vocab.getty.edu/tgn/7160130>,Hofen,,,,,,,,,
<http://vocab.getty.edu/tgn/7118529>,Pankow,,,,,,,,,
<http://vocab.getty.edu/tgn/7109758>,Reinhardshausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7123396>,Niederkassel,,,,,,,,,
<http://vocab.getty.edu/tgn/7112637>,Reutinen,,,,,,,,,
<http://vocab.getty.edu/tgn/7110662>,Pullach,,,,,,,,,
<http://vocab.getty.edu/tgn/7177647>,Hagen,,,,,,,,,
<http://vocab.getty.edu/tgn/7112381>,Rheinbischofsheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7143610>,Lutzenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7150489>,Krombach,,,,,,,,,
<http://vocab.getty.edu/tgn/7135233>,Mühlhausen,,,,,,,,,
<http://vocab.getty.edu/tgn/7148022>,Kreuzberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7142911>,Modłej,,,,,,,,,
<http://vocab.getty.edu/tgn/7177238>,Gustavsburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7146792>,Köpenick,,,,,,,,,
<http://vocab.getty.edu/tgn/7172309>,Herrenschwand,,,,,,,,,
<http://vocab.getty.edu/tgn/7120830>,Landkreis Potsdam-Mittelmark,,,,,,,,,
<http://vocab.getty.edu/tgn/7172597>,Hellersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7146194>,Kolberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7112396>,Rheidt,,,,,,,,,
<http://vocab.getty.edu/tgn/7175526>,Griesheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7120164>,Praunheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7138140>,Schloß Liebenstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7153855>,Karlburg,,,,,,,,,
<http://vocab.getty.edu/tgn/7178217>,Hanerau-Hademarschen,,,,,,,,,
<http://vocab.getty.edu/tgn/7153299>,Jugenheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7175354>,Grötzingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7140430>,Lütten Klein,,,,,,,,,
<http://vocab.getty.edu/tgn/7160082>,Hohengehren,,,,,,,,,
<http://vocab.getty.edu/tgn/7111419>,Rissen,,,,,,,,,
<http://vocab.getty.edu/tgn/7149450>,Lampertsmühle,,,,,,,,,
<http://vocab.getty.edu/tgn/7107224>,Schmargendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7113945>,Riedlingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7140603>,Manderscheid,,,,,,,,,
<http://vocab.getty.edu/tgn/7123207>,Neustadt,,,,,,,,,
<http://vocab.getty.edu/tgn/7105286>,Schierstein,,,,,,,,,
<http://vocab.getty.edu/tgn/7129701>,Mittweida,,,,,,,,,
<http://vocab.getty.edu/tgn/7142081>,Löhningen,,,,,,,,,
<http://vocab.getty.edu/tgn/7143899>,Königsförde,,,,,,,,,
<http://vocab.getty.edu/tgn/7144101>,Königsbrunn,,,,,,,,,
<http://vocab.getty.edu/tgn/7170094>,Herbolzheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7104387>,Schechingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7119533>,Pöcking,,,,,,,,,
<http://vocab.getty.edu/tgn/7139200>,Lauta,,,,,,,,,
<http://vocab.getty.edu/tgn/7114608>,Riedenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7138742>,Lautern,,,,,,,,,
<http://vocab.getty.edu/tgn/7135397>,Nairitz,,,,,,,,,
<http://vocab.getty.edu/tgn/7127577>,Nietleben,,,,,,,,,
<http://vocab.getty.edu/tgn/7112488>,Rohlstorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7162824>,Hornberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7179583>,Hamburg-Altona,,,,,,,,,
<http://vocab.getty.edu/tgn/8698680>,Le Prélet,,,,Le Prélet,,,,,
<http://vocab.getty.edu/tgn/8698470>,Planchouet,,,,Planchouet,,,,,
<http://vocab.getty.edu/tgn/8698732>,Moralla,,,,Moralla,,,,,
<http://vocab.getty.edu/tgn/8698752>,Le Parfay,,,,Le Parfay,,,,,
<http://vocab.getty.edu/tgn/8698762>,Les Champs,,,,Les Champs,,,,,
<http://vocab.getty.edu/tgn/8698781>,Milachru,,Milachru,,,,,,,
<http://vocab.getty.edu/tgn/8698719>,Mangol,,,,Mangol,,,,,
<http://vocab.getty.edu/tgn/8698448>,La Sage,,,,La Sage,,,,,
<http://vocab.getty.edu/tgn/8698697>,Les Peutis,,,,Les Peutis,,,,,
<http://vocab.getty.edu/tgn/8698705>,Les Boutses,,,,Les Boutses,,,,,
<http://vocab.getty.edu/tgn/8698728>,Tsambir,,,,Tsambir,,,,,
<http://vocab.getty.edu/tgn/8698713>,Tortson,,,,Tortson,,,,,
<http://vocab.getty.edu/tgn/8698681>,Le Tronc,,,,Le Tronc,,,,,
<http://vocab.getty.edu/tgn/8698780>,Pâturage de Chanso,,,,Pâturage de Chanso,,,,,
<http://vocab.getty.edu/tgn/8698650>,Plan du Pey,,,,Plan du Pey,,,,,
<http://vocab.getty.edu/tgn/8698535>,Zum Niwu Hüs,,Zum Niwu Hüs,,,,,,,
<http://vocab.getty.edu/tgn/8698765>,Les Plans,,,,Les Plans,,,,,
<http://vocab.getty.edu/tgn/8698731>,L'Arpette,,,,L'Arpette,,,,,
<http://vocab.getty.edu/tgn/8698757>,Les Planaux,,,,Les Planaux,,,,,
<http://vocab.getty.edu/tgn/8698534>,Hospiz,,Hospiz,,,,,,,
<http://vocab.getty.edu/tgn/8698736>,Les Plagnois,,,,Les Plagnois,,,,,
<http://vocab.getty.edu/tgn/8698449>,Le Sommet des Vignes,,,,Le Sommet des Vignes,,,,,
<http://vocab.getty.edu/tgn/8698512>,Hohtschugge,,Hohtschugge,,,,,,,
<http://vocab.getty.edu/tgn/8698741>,Les Planches,,,,Les Planches,,,,,
<http://vocab.getty.edu/tgn/8698685>,Tsouma,,,,Tsouma,,,,,
<http://vocab.getty.edu/tgn/8698787>,Uvrier,,,,Uvrier,,,,,
<http://vocab.getty.edu/tgn/8698480>,Hungerli Unnerstafel,,Hungerli Unnerstafel,,,,,,,
<http://vocab.getty.edu/tgn/8698651>,Les Arpalles,,,,Les Arpalles,,,,,
<http://vocab.getty.edu/tgn/8698813>,Monticello,,,Monticello,,,,,,
<http://vocab.getty.edu/tgn/8698547>,Mont de Prebonella,,,Mont de Prebonella,,,,,,
<http://vocab.getty.edu/tgn/8698740>,Les Planets,,,,Les Planets,,,,,
<http://vocab.getty.edu/tgn/8698522>,Les Tsâblos,,,,Les Tsâblos,,,,,
<http://vocab.getty.edu/tgn/8698558>,Soltima,,,Soltima,,,,,,
<http://vocab.getty.edu/tgn/8698575>,Muleita,,,Muleita,,,,,,
<http://vocab.getty.edu/tgn/8698703>,Planuit,,,,Planuit,,,,,
<http://vocab.getty.edu/tgn/8698571>,Puntiglia,,,Puntiglia,,,,,,
<http://vocab.getty.edu/tgn/8698789>,Granois,,,,Granois,,,,,
<http://vocab.getty.edu/tgn/8698662>,Le Léamont,,,,Le Léamont,,,,,
<http://vocab.getty.edu/tgn/8698606>,Quadea,,,Quadea,,,,,,
<http://vocab.getty.edu/tgn/8698490>,Les Grantis,,,,Les Grantis,,,,,
<http://vocab.getty.edu/tgn/8698463>,Lavantier,,,,Lavantier,,,,,
<http://vocab.getty.edu/tgn/8698561>,Pertisc,,,Pertisc,,,,,,
<http://vocab.getty.edu/tgn/8698586>,Ursé,,,,,,,,,
<http://vocab.getty.edu/tgn/8698511>,La Lé,,,,La Lé,,,,,
<http://vocab.getty.edu/tgn/8698688>,La Giette,,,,La Giette,,,,,
<http://vocab.getty.edu/tgn/8698477>,Lortesat,,,,Lortesat,,,,,
<http://vocab.getty.edu/tgn/8698519>,Les Bochasses,,,,Les Bochasses,,,,,
<http://vocab.getty.edu/tgn/8698649>,La Delise,,,,La Delise,,,,,
<http://vocab.getty.edu/tgn/8698523>,Roumaz,,,,Roumaz,,,,,
<http://vocab.getty.edu/tgn/8698445>,Le Mayentset,,,,Le Mayentset,,,,,
<http://vocab.getty.edu/tgn/8698460>,Pralong,,,,Pralong,,,,,
<http://vocab.getty.edu/tgn/8698660>,La Confraric,,,,La Confraric,,,,,
<http://vocab.getty.edu/tgn/8698528>,Loye,,,,Loye,,,,,
<http://vocab.getty.edu/tgn/8698671>,Sur les Sés,,,,Sur les Sés,,,,,
<http://vocab.getty.edu/tgn/8698514>,Petit-Saconnex,,,,Petit-Saconnex,,,,,
<http://vocab.getty.edu/tgn/8698488>,Montagnon,,,,Montagnon,,,,,
<http://vocab.getty.edu/tgn/8698779>,Le Moury,,,,Le Moury,,,,,
<http://vocab.getty.edu/tgn/8698462>,Praz-Jean,,,,Praz-Jean,,,,,
<http://vocab.getty.edu/tgn/8698667>,Pro Bordzey,,,,Pro Bordzey,,,,,
<http://vocab.getty.edu/tgn/8698549>,Mont di Olin,,,Mont di Olin,,,,,,
<http://vocab.getty.edu/tgn/8698676>,La Fauchère,,,,La Fauchère,,,,,
<http://vocab.getty.edu/tgn/8698461>,Euloz,,,,Euloz,,,,,
<http://vocab.getty.edu/tgn/8698679>,Les Luis,,,,Les Luis,,,,,
<http://vocab.getty.edu/tgn/8698722>,Lidedin,,,,Lidedin,,,,,
<http://vocab.getty.edu/tgn/8698687>,Villy,,,,Villy,,,,,
<http://vocab.getty.edu/tgn/8698734>,Les Combes,,,,Les Combes,,,,,
<http://vocab.getty.edu/tgn/8698468>,Mèjonèche,,,,Mèjonèche,,,,,
<http://vocab.getty.edu/tgn/8698727>,Réchy,,,,Réchy,,,,,
<http://vocab.getty.edu/tgn/8698767>,Resti,,Resti,,,,,,,
<http://vocab.getty.edu/tgn/8698569>,Rura,,,,,,,,,
<http://vocab.getty.edu/tgn/8698471>,Les Boisses,,,,Les Boisses,,,,,
<http://vocab.getty.edu/tgn/8698785>,Unnerflie,,Unnerflie,,,,,,,
<http://vocab.getty.edu/tgn/8698712>,Undri Salweide,,Undri Salweide,,,,,,,
<http://vocab.getty.edu/tgn/8698768>,Z'Niwu,,Z'Niwu,,,,,,,
<http://vocab.getty.edu/tgn/8698773>,L'Airette,,,,L'Airette,,,,,
<http://vocab.getty.edu/tgn/8698491>,La Moudonna,,,,La Moudonna,,,,,
<http://vocab.getty.edu/tgn/8698525>,Ze Springu,,Ze Springu,,,,,,,
<http://vocab.getty.edu/tgn/8698454>,Le Bras,,,,Le Bras,,,,,
<http://vocab.getty.edu/tgn/8698749>,Les Lés,,,,Les Lés,,,,,
<http://vocab.getty.edu/tgn/8698663>,Le Trétien,,,,Le Trétien,,,,,
<http://vocab.getty.edu/tgn/8698648>,L'Amônaz,,,,L'Amônaz,,,,,
<http://vocab.getty.edu/tgn/8698754>,Erbioz,,,,Erbioz,,,,,
<http://vocab.getty.edu/tgn/8698653>,La Verne,,,,La Verne,,,,,
<http://vocab.getty.edu/tgn/8698763>,Les Fios,,,,Les Fios,,,,,
<http://vocab.getty.edu/tgn/8698492>,Les Combes,,,,Les Combes,,,,,
<http://vocab.getty.edu/tgn/8698458>,L'Eterpey,,,,L'Eterpey,,,,,
<http://vocab.getty.edu/tgn/8698505>,Les Combes,,,,Les Combes,,,,,
<http://vocab.getty.edu/tgn/8698686>,Les Mayens d'Eison,,,,Les Mayens d'Eison,,,,,
<http://vocab.getty.edu/tgn/8698786>,La Coutoulaz,,,,La Coutoulaz,,,,,
<http://vocab.getty.edu/tgn/8698788>,La Rèche,,,,La Rèche,,,,,
<http://vocab.getty.edu/tgn/8698717>,Melaï,,,,Melaï,,,,,
<http://vocab.getty.edu/tgn/8698657>,Prayon,,,,Prayon,,,,,
<http://vocab.getty.edu/tgn/8698604>,Pila,,,Pila,,,,,,
<http://vocab.getty.edu/tgn/8698755>,Le Prilett,,,,Le Prilett,,,,,
<http://vocab.getty.edu/tgn/8698673>,Les Leysettes,,,,Les Leysettes,,,,,
<http://vocab.getty.edu/tgn/8698733>,Sevanne,,,,Sevanne,,,,,
<http://vocab.getty.edu/tgn/8698652>,La Seiloz,,,,La Seiloz,,,,,
<http://vocab.getty.edu/tgn/8698503>,Schalb,,Schalb,,,,,,,
<http://vocab.getty.edu/tgn/8698706>,Rafour,,,,Rafour,,,,,
<http://vocab.getty.edu/tgn/8698517>,Jännigu,,Jännigu,,,,,,,
<http://vocab.getty.edu/tgn/8698820>,Melera,,,,,,,,,
<http://vocab.getty.edu/tgn/8699148>,La Petite Erra,,,,La Petite Erra,,,,,
<http://vocab.getty.edu/tgn/8698920>,Vouasson,,,,Vouasson,,,,,
<http://vocab.getty.edu/tgn/8699048>,Li Geri,,,Li Geri,,,,,,
<http://vocab.getty.edu/tgn/8698897>,Palasuit,,,,Palasuit,,,,,
<http://vocab.getty.edu/tgn/8698961>,La Millière,,,,La Millière,,,,,
<http://vocab.getty.edu/tgn/8699029>,Hohbiel,,Hohbiel,,,,,,,
<http://vocab.getty.edu/tgn/8699109>,Splüga,,,Splüga,,,,,,
<http://vocab.getty.edu/tgn/8698889>,La Sasse,,,,La Sasse,,,,,
<http://vocab.getty.edu/tgn/8698834>,Sandrena,,,,,,,,,
<http://vocab.getty.edu/tgn/8699153>,Forney,,,,Forney,,,,,
<http://vocab.getty.edu/tgn/8699079>,Pigneret,,,,,,,,,
<http://vocab.getty.edu/tgn/8698955>,Pragier,,,,Pragier,,,,,
<http://vocab.getty.edu/tgn/8698846>,Li Mason,,,,,,,,,
<http://vocab.getty.edu/tgn/8699013>,Les Girettes,,,,Les Girettes,,,,,
<http://vocab.getty.edu/tgn/8698947>,Teisa,,,,Teisa,,,,,
<http://vocab.getty.edu/tgn/8699106>,Tgesa da Sett,,,,,,,,,
<http://vocab.getty.edu/tgn/8699098>,Prion,,,Prion,,,,,,
<http://vocab.getty.edu/tgn/8699014>,Séchaux,,,,Séchaux,,,,,
<http://vocab.getty.edu/tgn/8699070>,Massela,,,,,,,,,
<http://vocab.getty.edu/tgn/8699083>,Martin,,,,,,,,,
<http://vocab.getty.edu/tgn/8698886>,Le Brocard,,,,Le Brocard,,,,,
<http://vocab.getty.edu/tgn/8699096>,Fex,,,,,,,,,
<http://vocab.getty.edu/tgn/8699033>,Loch,,Loch,,,,,,,
<http://vocab.getty.edu/tgn/8699010>,Simmigu,,Simmigu,,,,,,,
<http://vocab.getty.edu/tgn/8698919>,Le Clou,,,,Le Clou,,,,,
<http://vocab.getty.edu/tgn/8698910>,Les Peutés,,,,Les Peutés,,,,,
<http://vocab.getty.edu/tgn/8699163>,Les Ciseaux,,,,Les Ciseaux,,,,,
<http://vocab.getty.edu/tgn/8699164>,Mayens de Cotter,,,,Mayens de Cotter,,,,,
<http://vocab.getty.edu/tgn/8698939>,Mâche,,,,Mâche,,,,,
<http://vocab.getty.edu/tgn/8698978>,Saint Pierre-de-Clages,,,,Saint Pierre-de-Clages,,,,,
<http://vocab.getty.edu/tgn/8698906>,Villaz,,,,Villaz,,,,,
<http://vocab.getty.edu/tgn/8698975>,Mivy,,,,Mivy,,,,,
<http://vocab.getty.edu/tgn/8698817>,Vöga,,,,,,,,,
<http://vocab.getty.edu/tgn/8699090>,Valineu,,,Valineu,,,,,,
<http://vocab.getty.edu/tgn/8698981>,Stellinu,,Stellinu,,,,,,,
<http://vocab.getty.edu/tgn/8699143>,La Deuve,,,,La Deuve,,,,,
<http://vocab.getty.edu/tgn/8699138>,Le Chapelet,,,,Le Chapelet,,,,,
<http://vocab.getty.edu/tgn/8698933>,Ritzé,,,,Ritzé,,,,,
<http://vocab.getty.edu/tgn/8699149>,Fontaine Dessus,,,,Fontaine Dessus,,,,,
<http://vocab.getty.edu/tgn/8699141>,Vichères,,,,Vichères,,,,,
<http://vocab.getty.edu/tgn/8699006>,La Zornive,,,,La Zornive,,,,,
<http://vocab.getty.edu/tgn/8698899>,La Dreudze,,,,La Dreudze,,,,,
<http://vocab.getty.edu/tgn/8698969>,Prés des Iles,,,,Prés des Iles,,,,,
<http://vocab.getty.edu/tgn/8699170>,La Creuse,,,,La Creuse,,,,,
<http://vocab.getty.edu/tgn/8699137>,Le Chonet,,,,Le Chonet,,,,,
<http://vocab.getty.edu/tgn/8699032>,Le Zoc,,,,Le Zoc,,,,,
<http://vocab.getty.edu/tgn/8699031>,Molignon,,,,Molignon,,,,,
<http://vocab.getty.edu/tgn/8699158>,Montatuay,,,,Montatuay,,,,,
<http://vocab.getty.edu/tgn/8698852>,Ospizio Bernina,,,Ospizio Bernina,,,,,,
<http://vocab.getty.edu/tgn/8699009>,Vers le Pas,,,,Vers le Pas,,,,,
<http://vocab.getty.edu/tgn/8698971>,Niouc,,,,Niouc,,,,,
<http://vocab.getty.edu/tgn/8698985>,Hitte,,Hitte,,,,,,,
<http://vocab.getty.edu/tgn/8698952>,Les Pontis,,,,Les Pontis,,,,,
<http://vocab.getty.edu/tgn/8699072>,Tec Paolin,,,,,,,,,
<http://vocab.getty.edu/tgn/8699004>,Frümacher,,Frümacher,,,,,,,
<http://vocab.getty.edu/tgn/8698937>,La Crettaz,,,,La Crettaz,,,,,
<http://vocab.getty.edu/tgn/8699089>,Vederscion da Sot,,,,,,,,,
<http://vocab.getty.edu/tgn/8698827>,Mezzdoss,,,,,,,,,
<http://vocab.getty.edu/tgn/8699157>,Le Vernay,,,,Le Vernay,,,,,
<http://vocab.getty.edu/tgn/8699003>,Le Colloc,,,,Le Colloc,,,,,
<http://vocab.getty.edu/tgn/8698923>,Les Lachiores,,,,Les Lachiores,,,,,
<http://vocab.getty.edu/tgn/8698948>,Mottec,,,,Mottec,,,,,
<http://vocab.getty.edu/tgn/8699154>,Fontaine Dessous,,,,Fontaine Dessous,,,,,
<http://vocab.getty.edu/tgn/8698823>,Platta,,,,,,,,,
<http://vocab.getty.edu/tgn/8699043>,Saint Germain,,,,Saint Germain,,,,,
<http://vocab.getty.edu/tgn/8698901>,Le Coeur,,,,Le Coeur,,,,,
<http://vocab.getty.edu/tgn/8699172>,La Meina,,,,La Meina,,,,,
<http://vocab.getty.edu/tgn/8699023>,Kulm,,Kulm,,,,,,,
<http://vocab.getty.edu/tgn/8699039>,Tsapé,,,,Tsapé,,,,,
<http://vocab.getty.edu/tgn/8698917>,Le Mayen du Bry,,,,Le Mayen du Bry,,,,,
<http://vocab.getty.edu/tgn/8698986>,Les Rindouets,,,,Les Rindouets,,,,,
<http://vocab.getty.edu/tgn/8698967>,Obers Nesseltal,,Obers Nesseltal,,,,,,,
<http://vocab.getty.edu/tgn/8698944>,Le Pont Noir,,,,Le Pont Noir,,,,,
<http://vocab.getty.edu/tgn/8699173>,Le Danfieu,,,,Le Danfieu,,,,,
<http://vocab.getty.edu/tgn/8698980>,Le Sé Blanc,,,,Le Sé Blanc,,,,,
<http://vocab.getty.edu/tgn/8699140>,Les Arlaches,,,,Les Arlaches,,,,,
<http://vocab.getty.edu/tgn/8698896>,Le Creux,,,,Le Creux,,,,,
<http://vocab.getty.edu/tgn/8698921>,Emaney,,,,Emaney,,,,,
<http://vocab.getty.edu/tgn/8698976>,Les Clous,,,,Les Clous,,,,,
<http://vocab.getty.edu/tgn/8699020>,Les Vésenaux,,,,Les Vésenaux,,,,,
<http://vocab.getty.edu/tgn/8698974>,Mayens-de-la-Zour,,,,Mayens-de-la-Zour,,,,,
<http://vocab.getty.edu/tgn/8698977>,Replan,,,,Replan,,,,,
<http://vocab.getty.edu/tgn/8698909>,Tsipis,,,,Tsipis,,,,,
<http://vocab.getty.edu/tgn/8698984>,Magrappé,,,,Magrappé,,,,,
<http://vocab.getty.edu/tgn/8699012>,Resti,,Resti,,,,,,,
<http://vocab.getty.edu/tgn/8698963>,Tripon,,,,Tripon,,,,,
<http://vocab.getty.edu/tgn/8698945>,La Vouarmatte,,,,La Vouarmatte,,,,,
<http://vocab.getty.edu/tgn/8698816>,Li Bigori,,,,,,,,,
<http://vocab.getty.edu/tgn/8699081>,Sciüchin,,,,,,,,,
<http://vocab.getty.edu/tgn/8698841>,Manzei,,,Manzei,,,,,,
<http://vocab.getty.edu/tgn/8699040>,Hopsche,,Hopsche,,,,,,,
<http://vocab.getty.edu/tgn/8698907>,La Médettaz,,,,La Médettaz,,,,,
<http://vocab.getty.edu/tgn/8699041>,Moosalp,,Moosalp,,,,,,,
<http://vocab.getty.edu/tgn/8699088>,Mulinel,,,,,,,,,
<http://vocab.getty.edu/tgn/8699139>,Petit Vichères,,,,Petit Vichères,,,,,
<http://vocab.getty.edu/tgn/8699068>,Sisielma,,,,,,,,,
<http://vocab.getty.edu/tgn/8698898>,Le Revers,,,,Le Revers,,,,,
<http://vocab.getty.edu/tgn/8698845>,Nanin,,,,,,,,,
