Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn
<http://vocab.getty.edu/tgn/8706106>,Ritinu,,"""Ritinu""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705331>,Sapinhaut,,,,"""Sapinhaut""@fr",,,,,
<http://vocab.getty.edu/tgn/8705776>,Hasel,,"""Hasel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705585>,Planacc,,,,,,,,,
<http://vocab.getty.edu/tgn/8705459>,Gampel,,"""Gampel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705767>,Guttet,,"""Guttet""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705325>,Suberg,,,,,,,,,
<http://vocab.getty.edu/tgn/8706084>,Veysonnaz,,,,"""Veysonnaz""@fr",,,,,
<http://vocab.getty.edu/tgn/8705442>,Gemmipass,,,,,,,,,
<http://vocab.getty.edu/tgn/8706086>,Vex,,,,,,,,,
<http://vocab.getty.edu/tgn/8705846>,Merlahütta,,"""Merlahütta""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705554>,Steinenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/8705650>,Höngg,,,,,,,,,
<http://vocab.getty.edu/tgn/8705621>,Morteratsch,,,,,,,,,
<http://vocab.getty.edu/tgn/8705772>,Raaft,,"""Raaft""@de",,,,,,,
<http://vocab.getty.edu/tgn/8706101>,Ronziers,,,,"""Ronziers""@fr",,,,,
<http://vocab.getty.edu/tgn/8705321>,Südern,,,,,,,,,
<http://vocab.getty.edu/tgn/8705840>,Schlettere,,"""Schlettere""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705377>,Munter,,,,,,,,,
<http://vocab.getty.edu/tgn/8705572>,San Giusep,,,,,,,,,
<http://vocab.getty.edu/tgn/8706058>,Bucheggberg,,"""Bucheggberg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705656>,Hollerbiel,,,,,,,,,
<http://vocab.getty.edu/tgn/8705765>,Eiholz,,"""Eiholz""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705598>,Pian San Giacomo,,,"""Pian San Giacomo""@it",,,,,,
<http://vocab.getty.edu/tgn/8705825>,Les Preisettes,,,,"""Les Preisettes""@fr",,,,,
<http://vocab.getty.edu/tgn/8705635>,Les Acacias,,,,,,,,,
<http://vocab.getty.edu/tgn/8705573>,San Gions,,,,,,,,,
<http://vocab.getty.edu/tgn/8706094>,Versam,,,,,,,,,
<http://vocab.getty.edu/tgn/8705803>,Gragg,,"""Gragg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705786>,Larschi,,"""Larschi""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705319>,Sufers,,,,,,,,,
<http://vocab.getty.edu/tgn/8706054>,Olten,,"""Olten""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705783>,Tatz,,"""Tatz""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705580>,Plan Pro,,,,,,,,,
<http://vocab.getty.edu/tgn/8706088>,Vétroz,,,,"""Vétroz""@fr",,,,,
<http://vocab.getty.edu/tgn/8705362>,Pont-de-Nant,,,,,,,,,
<http://vocab.getty.edu/tgn/8705773>,Les Echerts,,,,"""Les Echerts""@fr",,,,,
<http://vocab.getty.edu/tgn/8705545>,Stettlen,,,,,,,,,
<http://vocab.getty.edu/tgn/8705593>,Pignieu,,,,,,,,,
<http://vocab.getty.edu/tgn/8705792>,Torrentalp,,"""Torrentalp""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705344>,Sankt Peter,,,,,,,,,
<http://vocab.getty.edu/tgn/8705552>,Steinhaus,,"""Steinhaus""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705833>,Züneweid,,"""Züneweid""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705403>,Les Rappes,,,,,,,,,
<http://vocab.getty.edu/tgn/8705784>,Le Baté,,,,"""Le Baté""@fr",,,,,
<http://vocab.getty.edu/tgn/8705827>,Plaines Mosses,,,,"""Plaines Mosses""@fr",,,,,
<http://vocab.getty.edu/tgn/8705538>,Strassberg,,,,,,,,,
<http://vocab.getty.edu/tgn/8705392>,Muldain,,,,,,,,,
<http://vocab.getty.edu/tgn/8706100>,Ze Schmidu,,"""Ze Schmidu""@de",,,,,,,
<http://vocab.getty.edu/tgn/8706081>,Viano,,,"""Viano""@it",,,,,,
<http://vocab.getty.edu/tgn/8705561>,Sankt German,,,,,,,,,
<http://vocab.getty.edu/tgn/8705646>,Lens,,,,"""Lens""@fr",,,,,
<http://vocab.getty.edu/tgn/8705337>,Santa Domenica,,,"""Santa Domenica""@it",,,,,,
<http://vocab.getty.edu/tgn/8705365>,Plaz Beischen,,,,,,,,,
<http://vocab.getty.edu/tgn/8705330>,Sardasca,,,,,,,,,
<http://vocab.getty.edu/tgn/8705401>,Les Thioleyres,,,,,,,,,
<http://vocab.getty.edu/tgn/8705533>,Stürvis,,,,,,,,,
<http://vocab.getty.edu/tgn/8705787>,Les Rouvenes,,,,"""Les Rouvenes""@fr",,,,,
<http://vocab.getty.edu/tgn/8705347>,Sankt Moritz-Bad,,,,,,,,,
<http://vocab.getty.edu/tgn/8705407>,Les Plans-sur-Bex,,,,"""Les Plans-sur-Bex""@fr",,,,,
<http://vocab.getty.edu/tgn/8705771>,Sankt Barbara,,"""Sankt Barbara""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705379>,Münstertal,,,,,,,,,
<http://vocab.getty.edu/tgn/8705332>,San Vittore,,,"""San Vittore""@it",,,,,,
<http://vocab.getty.edu/tgn/8705535>,Stuckishaus,,,,,,,,,
<http://vocab.getty.edu/tgn/8705385>,Mund,,"""Mund""@de",,,,,,,
<http://vocab.getty.edu/tgn/8705456>,Gamsen,,"""Gamsen""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699736>,Le Bon Accueil,,,,"""Le Bon Accueil""@fr",,,,,
<http://vocab.getty.edu/tgn/8699502>,Massstafel,,"""Massstafel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699659>,Pra Grassette,,,,"""Pra Grassette""@fr",,,,,
<http://vocab.getty.edu/tgn/8699761>,Les Planches,,,,"""Les Planches""@fr",,,,,
<http://vocab.getty.edu/tgn/8699546>,Mamont,,,,"""Mamont""@fr",,,,,
<http://vocab.getty.edu/tgn/8699804>,Plaz,,,,,,,,,
<http://vocab.getty.edu/tgn/8699758>,Vers chez Combe,,,,"""Vers chez Combe""@fr",,,,,
<http://vocab.getty.edu/tgn/8699796>,Grand Crau,,,,"""Grand Crau""@fr",,,,,
<http://vocab.getty.edu/tgn/8699516>,Rotigu Oberstafel,,"""Rotigu Oberstafel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699746>,Tsanflori,,,,"""Tsanflori""@fr",,,,,
<http://vocab.getty.edu/tgn/8699826>,Toi,,,,,,,,,
<http://vocab.getty.edu/tgn/8699813>,Tec,,,"""Tec""@it",,,,,,
<http://vocab.getty.edu/tgn/8699690>,Grand Paradis,,,,"""Grand Paradis""@fr",,,,,
<http://vocab.getty.edu/tgn/8699711>,Rudet,,,,"""Rudet""@fr",,,,,
<http://vocab.getty.edu/tgn/8699745>,Les Bioleys,,,,"""Les Bioleys""@fr",,,,,
<http://vocab.getty.edu/tgn/8699519>,Engiloch,,"""Engiloch""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699768>,Sur les Sés,,,,"""Sur les Sés""@fr",,,,,
<http://vocab.getty.edu/tgn/8699515>,Le Bioley,,,,"""Le Bioley""@fr",,,,,
<http://vocab.getty.edu/tgn/8699801>,Petit Paradis,,,,"""Petit Paradis""@fr",,,,,
<http://vocab.getty.edu/tgn/8699578>,Pomareda,,,,,,,,,
<http://vocab.getty.edu/tgn/8699600>,Plaun da Lej,,,,,,,,,
<http://vocab.getty.edu/tgn/8699598>,Margun da l'Alp Ota,,,,,,,,,
<http://vocab.getty.edu/tgn/8699850>,Usenich,,,"""Usenich""@it",,,,,,
<http://vocab.getty.edu/tgn/8699672>,Prés des Champs,,,,"""Prés des Champs""@fr",,,,,
<http://vocab.getty.edu/tgn/8699743>,Les Zefouges,,,,"""Les Zefouges""@fr",,,,,
<http://vocab.getty.edu/tgn/8699703>,Fontana,,,,"""Fontana""@fr",,,,,
<http://vocab.getty.edu/tgn/8699713>,Trolera,,"""Trolera""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699643>,Le Biolley,,,,"""Le Biolley""@fr",,,,,
<http://vocab.getty.edu/tgn/8699548>,Schene Bodo,,"""Schene Bodo""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699677>,L'Arbarey,,,,"""L'Arbarey""@fr",,,,,
<http://vocab.getty.edu/tgn/8699533>,Jacolan,,,,"""Jacolan""@fr",,,,,
<http://vocab.getty.edu/tgn/8699870>,Seda,,,"""Seda""@it",,,,,,
<http://vocab.getty.edu/tgn/8699737>,La Marguéronne,,,,"""La Marguéronne""@fr",,,,,
<http://vocab.getty.edu/tgn/8699558>,Sacheton,,,"""Sacheton""@it",,,,,,
<http://vocab.getty.edu/tgn/8699705>,Les Parses,,,,"""Les Parses""@fr",,,,,
<http://vocab.getty.edu/tgn/8699707>,Hauterevine,,,,"""Hauterevine""@fr",,,,,
<http://vocab.getty.edu/tgn/8699575>,San Carlo,,,"""San Carlo""@it",,,,,,
<http://vocab.getty.edu/tgn/8699545>,Giw,,"""Giw""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699524>,Pont-de-la-Morge,,,,"""Pont-de-la-Morge""@fr",,,,,
<http://vocab.getty.edu/tgn/8699859>,Monda,,,"""Monda""@it",,,,,,
<http://vocab.getty.edu/tgn/8699610>,Vanchera,,,,,,,,,
<http://vocab.getty.edu/tgn/8699752>,Les Fontanets,,,,"""Les Fontanets""@fr",,,,,
<http://vocab.getty.edu/tgn/8699577>,Rodè,,,,,,,,,
<http://vocab.getty.edu/tgn/8699763>,Grands Pras,,,,"""Grands Pras""@fr",,,,,
<http://vocab.getty.edu/tgn/8699784>,Tschyfe,,"""Tschyfe""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699642>,Reppaz,,,,"""Reppaz""@fr",,,,,
<http://vocab.getty.edu/tgn/8699903>,Le Tongne,,,,"""Le Tongne""@fr",,,,,
<http://vocab.getty.edu/tgn/8699898>,Momin,,,,"""Momin""@fr",,,,,
<http://vocab.getty.edu/tgn/8699738>,Les Toueilles,,,,"""Les Toueilles""@fr",,,,,
<http://vocab.getty.edu/tgn/8699521>,Plambuis,,,,"""Plambuis""@fr",,,,,
<http://vocab.getty.edu/tgn/8699765>,Le Jorat,,,,"""Le Jorat""@fr",,,,,
<http://vocab.getty.edu/tgn/8699655>,Maligue,,,,"""Maligue""@fr",,,,,
<http://vocab.getty.edu/tgn/8699800>,Incron,,,,"""Incron""@fr",,,,,
<http://vocab.getty.edu/tgn/8699733>,Les Courtenâs,,,,"""Les Courtenâs""@fr",,,,,
<http://vocab.getty.edu/tgn/8699731>,Fontany,,,,"""Fontany""@fr",,,,,
<http://vocab.getty.edu/tgn/8699701>,La Pierre,,,,"""La Pierre""@fr",,,,,
<http://vocab.getty.edu/tgn/8699794>,Signèse,,,,"""Signèse""@fr",,,,,
<http://vocab.getty.edu/tgn/8699751>,La Rotta,,,,"""La Rotta""@fr",,,,,
<http://vocab.getty.edu/tgn/8699803>,Prepiantò,,,"""Prepiantò""@it",,,,,,
<http://vocab.getty.edu/tgn/8699567>,Monda,,,"""Monda""@it",,,,,,
<http://vocab.getty.edu/tgn/8699513>,Rorachra,,"""Rorachra""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699828>,Robbia,,,,,,,,,
<http://vocab.getty.edu/tgn/8699691>,Liez,,,,"""Liez""@fr",,,,,
<http://vocab.getty.edu/tgn/8699785>,La Brunière,,,,"""La Brunière""@fr",,,,,
<http://vocab.getty.edu/tgn/8699847>,Ursceleri,,,,,,,,,
<http://vocab.getty.edu/tgn/8699815>,Ridiul,,,,,,,,,
<http://vocab.getty.edu/tgn/8699795>,Les Poués,,,,"""Les Poués""@fr",,,,,
<http://vocab.getty.edu/tgn/8699692>,Les Planchamps,,,,"""Les Planchamps""@fr",,,,,
<http://vocab.getty.edu/tgn/8699823>,Santa Maria in Calanca,,,"""Santa Maria in Calanca""@it",,,,,,
<http://vocab.getty.edu/tgn/8699857>,Scot,,,"""Scot""@it",,,,,,
<http://vocab.getty.edu/tgn/8699725>,Sisetsch,,"""Sisetsch""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699727>,Flanthey,,,,"""Flanthey""@fr",,,,,
<http://vocab.getty.edu/tgn/8699695>,Mayens de Barneuza,,,,"""Mayens de Barneuza""@fr",,,,,
<http://vocab.getty.edu/tgn/8699812>,Piedascia,,,"""Piedascia""@it",,,,,,
<http://vocab.getty.edu/tgn/8699527>,Les Barmes,,,,"""Les Barmes""@fr",,,,,
<http://vocab.getty.edu/tgn/8699576>,Varunela,,,,,,,,,
<http://vocab.getty.edu/tgn/8699589>,Muntac,,,,,,,,,
<http://vocab.getty.edu/tgn/8699771>,Gspon,,"""Gspon""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699728>,Rouet,,,,"""Rouet""@fr",,,,,
<http://vocab.getty.edu/tgn/8699664>,Pramousse,,,,"""Pramousse""@fr",,,,,
<http://vocab.getty.edu/tgn/8699539>,Stalde,,"""Stalde""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699681>,Mayen des Plans,,,,"""Mayen des Plans""@fr",,,,,
<http://vocab.getty.edu/tgn/8699759>,Fays,,,,"""Fays""@fr",,,,,
<http://vocab.getty.edu/tgn/8699650>,Les Carres,,,,"""Les Carres""@fr",,,,,
<http://vocab.getty.edu/tgn/8699821>,Zavena Dafo,,,"""Zavena Dafo""@it",,,,,,
<http://vocab.getty.edu/tgn/8699735>,Le Maforney,,,,"""Le Maforney""@fr",,,,,
<http://vocab.getty.edu/tgn/8699776>,Schüfla,,"""Schüfla""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699662>,La Lé,,,,"""La Lé""@fr",,,,,
<http://vocab.getty.edu/tgn/8699895>,La Shleye,,,,"""La Shleye""@fr",,,,,
<http://vocab.getty.edu/tgn/8699538>,Monteiller,,,,"""Monteiller""@fr",,,,,
<http://vocab.getty.edu/tgn/8699517>,Liechtbiel,,"""Liechtbiel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699782>,Vercorin,,,,"""Vercorin""@fr",,,,,
<http://vocab.getty.edu/tgn/8699693>,La Fache,,,,"""La Fache""@fr",,,,,
<http://vocab.getty.edu/tgn/8699683>,Tsaudery,,,,"""Tsaudery""@fr",,,,,
<http://vocab.getty.edu/tgn/8699526>,Le Poyéso,,,,"""Le Poyéso""@fr",,,,,
<http://vocab.getty.edu/tgn/8699819>,Tevegno,,,"""Tevegno""@it",,,,,,
<http://vocab.getty.edu/tgn/8699540>,Probran,,,,"""Probran""@fr",,,,,
<http://vocab.getty.edu/tgn/8699726>,Sous Gryon,,,,"""Sous Gryon""@fr",,,,,
<http://vocab.getty.edu/tgn/8699525>,La Fratie,,,,"""La Fratie""@fr",,,,,
<http://vocab.getty.edu/tgn/8699653>,Plamproz,,,,"""Plamproz""@fr",,,,,
<http://vocab.getty.edu/tgn/8699918>,Le Louché,,,,"""Le Louché""@fr",,,,,
<http://vocab.getty.edu/tgn/8699914>,La Rosière,,,,"""La Rosière""@fr",,,,,
<http://vocab.getty.edu/tgn/8699979>,Val-d'Illiez,,,,"""Val-d'Illiez""@fr",,,,,
<http://vocab.getty.edu/tgn/8700176>,Vièze,,,,"""Vièze""@fr",,,,,
<http://vocab.getty.edu/tgn/8699955>,Tur,,,,"""Tur""@fr",,,,,
<http://vocab.getty.edu/tgn/8700026>,Sattolti,,"""Sattolti""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699994>,Illas,,"""Illas""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699941>,La Crête,,,,"""La Crête""@fr",,,,,
<http://vocab.getty.edu/tgn/8700083>,Spina,,,"""Spina""@it",,,,,,
<http://vocab.getty.edu/tgn/8700168>,Furggstalden,,"""Furggstalden""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700030>,Zer Stüdu,,"""Zer Stüdu""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699917>,Les Esserts,,,,"""Les Esserts""@fr",,,,,
<http://vocab.getty.edu/tgn/8700022>,Niederhäusern,,"""Niederhäusern""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699904>,Verlonne,,,,"""Verlonne""@fr",,,,,
<http://vocab.getty.edu/tgn/8699908>,Le Pré de la Rue,,,,"""Le Pré de la Rue""@fr",,,,,
<http://vocab.getty.edu/tgn/8699989>,Summerhüs,,"""Summerhüs""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700015>,Les Granges,,,,"""Les Granges""@fr",,,,,
<http://vocab.getty.edu/tgn/8699928>,Findeln,,"""Findeln""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699934>,Patrullarve,,"""Patrullarve""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700049>,Valdort,,"""Valdort""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700069>,Ronch,,,,,,,,,
<http://vocab.getty.edu/tgn/8700070>,Urezza,,,,,,,,,
<http://vocab.getty.edu/tgn/8700041>,Mazzucan,,,"""Mazzucan""@it",,,,,,
<http://vocab.getty.edu/tgn/8700086>,Margun Surovel,,,,,,,,,
<http://vocab.getty.edu/tgn/8700093>,Resgia,,,,,,,,,
<http://vocab.getty.edu/tgn/8700035>,Zavena,,,"""Zavena""@it",,,,,,
<http://vocab.getty.edu/tgn/8700021>,La Combala,,,,"""La Combala""@fr",,,,,
<http://vocab.getty.edu/tgn/8700136>,Plan Rosay,,,,"""Plan Rosay""@fr",,,,,
<http://vocab.getty.edu/tgn/8700157>,Eggenstadel,,"""Eggenstadel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700155>,Eienalp,,"""Eienalp""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699996>,Les Mayens de Réchy,,,,"""Les Mayens de Réchy""@fr",,,,,
<http://vocab.getty.edu/tgn/8700143>,Le Praillon,,,,"""Le Praillon""@fr",,,,,
<http://vocab.getty.edu/tgn/8699911>,Posodziet,,,,"""Posodziet""@fr",,,,,
<http://vocab.getty.edu/tgn/8700192>,Vio,,,,"""Vio""@fr",,,,,
<http://vocab.getty.edu/tgn/8700170>,Rötiboden,,"""Rötiboden""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699963>,Les Abelires,,,,"""Les Abelires""@fr",,,,,
<http://vocab.getty.edu/tgn/8700128>,Les Tsezês,,,,"""Les Tsezês""@fr",,,,,
<http://vocab.getty.edu/tgn/8700185>,La Bertouda,,,,"""La Bertouda""@fr",,,,,
<http://vocab.getty.edu/tgn/8700175>,Les Rives,,,,"""Les Rives""@fr",,,,,
<http://vocab.getty.edu/tgn/8700191>,Prachavio,,,,"""Prachavio""@fr",,,,,
<http://vocab.getty.edu/tgn/8700188>,Les Crêtaux,,,,"""Les Crêtaux""@fr",,,,,
<http://vocab.getty.edu/tgn/8700003>,Plan Pénat,,,,"""Plan Pénat""@fr",,,,,
<http://vocab.getty.edu/tgn/8700006>,Nideralp,,"""Nideralp""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700130>,Le Marioty,,,,"""Le Marioty""@fr",,,,,
<http://vocab.getty.edu/tgn/8700053>,Ravagno,,,"""Ravagno""@it",,,,,,
<http://vocab.getty.edu/tgn/8700152>,Täschalp,,"""Täschalp""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700037>,Niola,,,"""Niola""@it",,,,,,
<http://vocab.getty.edu/tgn/8699990>,Tschafil,,"""Tschafil""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700031>,Mochon,,,,"""Mochon""@fr",,,,,
<http://vocab.getty.edu/tgn/8700019>,Pintset,,,,"""Pintset""@fr",,,,,
<http://vocab.getty.edu/tgn/8699919>,Hermetje,,"""Hermetje""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700009>,Leimera,,"""Leimera""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700050>,Li Plani,,,"""Li Plani""@it",,,,,,
<http://vocab.getty.edu/tgn/8699957>,Le Clos,,,,"""Le Clos""@fr",,,,,
<http://vocab.getty.edu/tgn/8699906>,Le Shlaiti,,,,"""Le Shlaiti""@fr",,,,,
<http://vocab.getty.edu/tgn/8699905>,Le Vintsiè,,,,"""Le Vintsiè""@fr",,,,,
<http://vocab.getty.edu/tgn/8699950>,Prolin,,,,"""Prolin""@fr",,,,,
<http://vocab.getty.edu/tgn/8699995>,La Crettaz,,,,"""La Crettaz""@fr",,,,,
<http://vocab.getty.edu/tgn/8700177>,Trogne,,,,"""Trogne""@fr",,,,,
<http://vocab.getty.edu/tgn/8699960>,Ripaille,,,,"""Ripaille""@fr",,,,,
<http://vocab.getty.edu/tgn/8699981>,Les Bioleys,,,,"""Les Bioleys""@fr",,,,,
<http://vocab.getty.edu/tgn/8700091>,Segl,,,,,,,,,
<http://vocab.getty.edu/tgn/8699920>,Furi,,"""Furi""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700171>,Pouisse,,,,"""Pouisse""@fr",,,,,
<http://vocab.getty.edu/tgn/8700142>,Les Planches,,,,"""Les Planches""@fr",,,,,
<http://vocab.getty.edu/tgn/8699925>,Zmutt,,"""Zmutt""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700127>,Le Peuty,,,,"""Le Peuty""@fr",,,,,
<http://vocab.getty.edu/tgn/8700004>,Les Giettes,,,,"""Les Giettes""@fr",,,,,
<http://vocab.getty.edu/tgn/8700153>,Stafelti,,"""Stafelti""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700148>,Meiggern,,"""Meiggern""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699970>,Odonne,,,,"""Odonne""@fr",,,,,
<http://vocab.getty.edu/tgn/8699973>,Zen Schmieden,,"""Zen Schmieden""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699937>,Tufteren,,"""Tufteren""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700054>,Pirlo Cuzzenia,,,"""Pirlo Cuzzenia""@it",,,,,,
<http://vocab.getty.edu/tgn/8700055>,Ogreda,,,"""Ogreda""@it",,,,,,
<http://vocab.getty.edu/tgn/8700131>,Soulalex,,,,"""Soulalex""@fr",,,,,
<http://vocab.getty.edu/tgn/8700016>,Pomeiron,,,,"""Pomeiron""@fr",,,,,
<http://vocab.getty.edu/tgn/8699931>,Herbrigg,,"""Herbrigg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699924>,Zum See,,"""Zum See""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700139>,Louché,,,,"""Louché""@fr",,,,,
<http://vocab.getty.edu/tgn/8700144>,Les Prélayes,,,,"""Les Prélayes""@fr",,,,,
<http://vocab.getty.edu/tgn/8700138>,La Tinte,,,,"""La Tinte""@fr",,,,,
<http://vocab.getty.edu/tgn/8699972>,Tsa Crêta,,,,"""Tsa Crêta""@fr",,,,,
<http://vocab.getty.edu/tgn/8700000>,Mayens des Baucs,,,,"""Mayens des Baucs""@fr",,,,,
<http://vocab.getty.edu/tgn/8700045>,Müreda,,,"""Müreda""@it",,,,,,
<http://vocab.getty.edu/tgn/8700013>,Les Torneresses,,,,"""Les Torneresses""@fr",,,,,
<http://vocab.getty.edu/tgn/8700134>,La Poya,,,,"""La Poya""@fr",,,,,
<http://vocab.getty.edu/tgn/8700165>,Waldegg,,"""Waldegg""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699978>,Leidbach,,"""Leidbach""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699993>,La Vorpillière,,,,"""La Vorpillière""@fr",,,,,
<http://vocab.getty.edu/tgn/8700189>,Sauterot,,,,"""Sauterot""@fr",,,,,
<http://vocab.getty.edu/tgn/8700007>,Scheidbode,,"""Scheidbode""@de",,,,,,,
<http://vocab.getty.edu/tgn/8699915>,Le Sarvin,,,,"""Le Sarvin""@fr",,,,,
<http://vocab.getty.edu/tgn/8699953>,Le Lapisa,,,,"""Le Lapisa""@fr",,,,,
<http://vocab.getty.edu/tgn/8700126>,Satarma,,,,"""Satarma""@fr",,,,,
<http://vocab.getty.edu/tgn/8700028>,Les Pontis,,,,"""Les Pontis""@fr",,,,,
<http://vocab.getty.edu/tgn/8699998>,Motteux,,,,"""Motteux""@fr",,,,,
<http://vocab.getty.edu/tgn/8699968>,Le Bioley,,,,"""Le Bioley""@fr",,,,,
<http://vocab.getty.edu/tgn/8699935>,Haueten,,"""Haueten""@de",,,,,,,
<http://vocab.getty.edu/tgn/8700151>,Zermettjen,,"""Zermettjen""@de",,,,,,,
<http://vocab.getty.edu/tgn/8703937>,Trient,,,,"""Trient""@fr",,,,,
<http://vocab.getty.edu/tgn/8704385>,Törbel,,"""Törbel""@de",,,,,,,
<http://vocab.getty.edu/tgn/8703792>,Martigny,,,,"""Martigny""@fr",,,,,
<http://vocab.getty.edu/tgn/8704327>,Eischoll,,"""Eischoll""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704032>,Maladers,,,,,,,,,
<http://vocab.getty.edu/tgn/8703983>,Ried-Brig,,,,,,,,,
<http://vocab.getty.edu/tgn/8704035>,Magnot,,,,,,,,,
<http://vocab.getty.edu/tgn/8704326>,Eison,,,,,,,,,
<http://vocab.getty.edu/tgn/8704254>,Madulein,,,,,,,,,
<http://vocab.getty.edu/tgn/8703934>,Trimmis,,,,,,,,,
<http://vocab.getty.edu/tgn/8704236>,Novalles,,,,,,,,,
<http://vocab.getty.edu/tgn/8703661>,Esch,,"""Esch""@de",,,,,,,
<http://vocab.getty.edu/tgn/8704163>,Trachsellauenen,,,,,,,,,
<http://vocab.getty.edu/tgn/8703572>,Mauborget,,,,,,,,,
<http://vocab.getty.edu/tgn/8704318>,Embd,,"""Embd""@de",,,,,,,
<http://vocab.getty.edu/tgn/8703868>,Erde,,,,,,,,,
<http://vocab.getty.edu/tgn/8704241>,Nonnenhorn,,,,,,,,,
<http://vocab.getty.edu/tgn/8703993>,Obere Alp,,,,,,,,,
<http://vocab.getty.edu/tgn/8703785>,Marzili,,,,,,,,,
<http://vocab.getty.edu/tgn/8704027>,Malmigiuer,,,,,,,,,
<http://vocab.getty.edu/tgn/8704265>,Luzein,,,,,,,,,
<http://vocab.getty.edu/tgn/8703926>,Trubschachen,,,,,,,,,
<http://vocab.getty.edu/tgn/8704102>,Emosson,,,,,,,,,
<http://vocab.getty.edu/tgn/8704240>,Norantola,,,,,,,,,
<http://vocab.getty.edu/tgn/8703807>,Maracon,,,,,,,,,
<http://vocab.getty.edu/tgn/8703565>,Ober-Laret,,,,,,,,,
<http://vocab.getty.edu/tgn/8703987>,Ried,,,,,,,,,
<http://vocab.getty.edu/tgn/8704386>,Tomils,,,,,,,,,
<http://vocab.getty.edu/tgn/8703797>,Marmorera,,,"""Marmorera""@it",,,,,,
<http://vocab.getty.edu/tgn/8703931>,Trinsermühle,,,,,,,,,
<http://vocab.getty.edu/tgn/8704286>,Käserstatt,,,,,,,,,
<http://vocab.getty.edu/tgn/8704173>,Tortin,,,,,,,,,
<http://vocab.getty.edu/tgn/8704194>,Schuls,,,,,,,,,
<http://vocab.getty.edu/tgn/8704196>,Schuders,,,,,,,,,
<http://vocab.getty.edu/tgn/8703640>,Evionnaz,,,,,,,,,
<http://vocab.getty.edu/tgn/8704156>,Travisasch,,,,,,,,,
<http://vocab.getty.edu/tgn/8703587>,Mastrils,,,,,,,,,
<http://vocab.getty.edu/tgn/8703551>,Obersaxen,,,,,,,,,
<http://vocab.getty.edu/tgn/8703929>,Troistorrents,,,,,,,,,
<http://vocab.getty.edu/tgn/8703756>,Ringgenberg,,,,,,,,,
