Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/8702398>,Peiden Bad,,,,,,,,,,46.716667,9.2
<http://vocab.getty.edu/tgn/8702037>,Klebodo,,"""Klebodo""@de",,,,,,,,46.213993,7.897862
<http://vocab.getty.edu/tgn/8702581>,Stafelti,,,,,,,,,,46.614929,9.154972
<http://vocab.getty.edu/tgn/8702436>,Montagnon,,,,,,,,,,46.189529,7.191887
<http://vocab.getty.edu/tgn/8702017>,Hublen,,"""Hublen""@de",,,,,,,,46.188262,7.825697
<http://vocab.getty.edu/tgn/8702486>,Herbriggen,,"""Herbriggen""@de",,,,,,,,46.135864,7.792269
<http://vocab.getty.edu/tgn/8702081>,Mont de l'Er,,,"""Mont de l'Er""@it",,,,,,,46.211787,9.138427
<http://vocab.getty.edu/tgn/8702372>,Saint-Pierre-de-Clages,,,,,,,,,,46.19212,7.236889
<http://vocab.getty.edu/tgn/8702060>,Le Som des Ceyves,,,,"""Le Som des Ceyves""@fr",,,,,,46.243854,7.283109
<http://vocab.getty.edu/tgn/8702150>,Saint-Sulpice,,,,,,,,,,46.510194,6.556996
<http://vocab.getty.edu/tgn/8702395>,Peney-le-Jorat,,,,,,,,,,46.633797,6.726251
<http://vocab.getty.edu/tgn/8702411>,Pardatsch,,,,,,,,,,46.623661,9.087533
<http://vocab.getty.edu/tgn/8702364>,Stampa,,,,,,,,,,46.333333,9.566667
<http://vocab.getty.edu/tgn/8702097>,Mont de San Fedé,,,"""Mont de San Fedé""@it",,,,,,,46.215056,9.149327
<http://vocab.getty.edu/tgn/8702044>,Hoflüe,,"""Hoflüe""@de",,,,,,,,46.214543,7.896449
<http://vocab.getty.edu/tgn/8702016>,Le Tomo,,,,"""Le Tomo""@fr",,,,,,46.188212,7.267549
<http://vocab.getty.edu/tgn/8702056>,Turin,,,,"""Turin""@fr",,,,,,46.21534,7.355832
<http://vocab.getty.edu/tgn/8702030>,Le Ronti,,,,"""Le Ronti""@fr",,,,,,46.18934,7.269387
<http://vocab.getty.edu/tgn/8702033>,Mission,,,,"""Mission""@fr",,,,,,46.189671,7.592256
<http://vocab.getty.edu/tgn/8702394>,Penthalaz,,,,,,,,,,46.613986,6.528301
<http://vocab.getty.edu/tgn/8702043>,Schalb,,"""Schalb""@de",,,,,,,,46.214515,7.812422
<http://vocab.getty.edu/tgn/8702189>,Mörel,,"""Mörel""@de",,,,,,,,46.356648,8.044585
<http://vocab.getty.edu/tgn/8702415>,Panix,,,,,,,,,,46.816667,9.116667
<http://vocab.getty.edu/tgn/8702217>,Leggia,,,"""Leggia""@it",,,,,,,46.263891,9.164058
<http://vocab.getty.edu/tgn/8702107>,Plaz,,,,,,,,,,46.312475,10.078211
<http://vocab.getty.edu/tgn/8702029>,Vanise,,,,"""Vanise""@fr",,,,,,46.189297,6.884597
<http://vocab.getty.edu/tgn/8702390>,Saillon,,,,"""Saillon""@fr",,,,,,46.17035,7.187705
<http://vocab.getty.edu/tgn/8701999>,La Latieurne,,,,"""La Latieurne""@fr",,,,,,46.147289,6.819829
<http://vocab.getty.edu/tgn/8702351>,Stein,,,,,,,,,,46.733333,8.416667
<http://vocab.getty.edu/tgn/8702218>,Le Fays,,,,"""Le Fays""@fr",,,,,,46.072847,7.02987
<http://vocab.getty.edu/tgn/8702140>,Salgesch,,"""Salgesch""@de",,,,,,,,46.311555,7.571195
<http://vocab.getty.edu/tgn/8698820>,Melera,,,,,,,,,,46.327345,10.068081
<http://vocab.getty.edu/tgn/8699148>,La Petite Erra,,,,"""La Petite Erra""@fr",,,,,,46.00512,7.195873
<http://vocab.getty.edu/tgn/8698920>,Vouasson,,,,"""Vouasson""@fr",,,,,,46.111646,7.454471
<http://vocab.getty.edu/tgn/8699048>,Li Geri,,,"""Li Geri""@it",,,,,,,46.236448,10.138478
<http://vocab.getty.edu/tgn/8698897>,Palasuit,,,,"""Palasuit""@fr",,,,,,45.982746,7.19273
<http://vocab.getty.edu/tgn/8698961>,La Millière,,,,"""La Millière""@fr",,,,,,46.270727,7.474707
<http://vocab.getty.edu/tgn/8699029>,Hohbiel,,"""Hohbiel""@de",,,,,,,,46.2502,7.901098
<http://vocab.getty.edu/tgn/8699109>,Splüga,,,"""Splüga""@it",,,,,,,46.416596,9.716143
<http://vocab.getty.edu/tgn/8698889>,La Sasse,,,,"""La Sasse""@fr",,,,,,45.96984,7.133362
<http://vocab.getty.edu/tgn/8698834>,Sandrena,,,,,,,,,,46.330033,10.070851
<http://vocab.getty.edu/tgn/8699153>,Forney,,,,"""Forney""@fr",,,,,,46.009089,7.163301
<http://vocab.getty.edu/tgn/8699079>,Pigneret,,,,,,,,,,46.333844,9.213359
<http://vocab.getty.edu/tgn/8698955>,Pragier,,,,"""Pragier""@fr",,,,,,46.270149,7.348677
<http://vocab.getty.edu/tgn/8698846>,Li Mason,,,,,,,,,,46.410511,10.055984
<http://vocab.getty.edu/tgn/8699013>,Les Girettes,,,,"""Les Girettes""@fr",,,,,,46.219808,7.61666
<http://vocab.getty.edu/tgn/8698947>,Teisa,,,,"""Teisa""@fr",,,,,,46.156532,7.255502
<http://vocab.getty.edu/tgn/8699106>,Tgesa da Sett,,,,,,,,,,46.415692,9.63707
<http://vocab.getty.edu/tgn/8699098>,Prion,,,"""Prion""@it",,,,,,,46.414074,9.236762
<http://vocab.getty.edu/tgn/8699014>,Séchaux,,,,"""Séchaux""@fr",,,,,,46.220073,6.881854
<http://vocab.getty.edu/tgn/8699070>,Massela,,,,,,,,,,46.331918,10.045264
<http://vocab.getty.edu/tgn/8699083>,Martin,,,,,,,,,,46.335074,10.058394
<http://vocab.getty.edu/tgn/8698886>,Le Brocard,,,,"""Le Brocard""@fr",,,,,,45.964011,7.121452
<http://vocab.getty.edu/tgn/8699096>,Fex,,,,,,,,,,46.413905,9.763935
<http://vocab.getty.edu/tgn/8699033>,Loch,,"""Loch""@de",,,,,,,,46.250493,7.92322
<http://vocab.getty.edu/tgn/8699010>,Simmigu,,"""Simmigu""@de",,,,,,,,46.21967,7.709262
<http://vocab.getty.edu/tgn/8698919>,Le Clou,,,,"""Le Clou""@fr",,,,,,46.110876,7.232801
<http://vocab.getty.edu/tgn/8698910>,Les Peutés,,,,"""Les Peutés""@fr",,,,,,46.108916,7.000959
<http://vocab.getty.edu/tgn/8699163>,Les Ciseaux,,,,"""Les Ciseaux""@fr",,,,,,46.115794,7.063018
<http://vocab.getty.edu/tgn/8699164>,Mayens de Cotter,,,,"""Mayens de Cotter""@fr",,,,,,46.116163,7.513152
<http://vocab.getty.edu/tgn/8698939>,Mâche,,,,"""Mâche""@fr",,,,,,46.155685,7.391927
<http://vocab.getty.edu/tgn/8698978>,Saint Pierre-de-Clages,,,,"""Saint Pierre-de-Clages""@fr",,,,,,46.192134,7.235356
<http://vocab.getty.edu/tgn/8698906>,Villaz,,,,"""Villaz""@fr",,,,,,46.107259,7.51173
<http://vocab.getty.edu/tgn/8698975>,Mivy,,,,"""Mivy""@fr",,,,,,46.191986,6.880212
<http://vocab.getty.edu/tgn/8698817>,Vöga,,,,,,,,,,46.326639,9.5438
<http://vocab.getty.edu/tgn/8699090>,Valineu,,,"""Valineu""@it",,,,,,,46.412846,9.222439
<http://vocab.getty.edu/tgn/8698981>,Stellinu,,"""Stellinu""@de",,,,,,,,46.192556,7.907711
<http://vocab.getty.edu/tgn/8699143>,La Deuve,,,,"""La Deuve""@fr",,,,,,46.00001,7.118226
<http://vocab.getty.edu/tgn/8699138>,Le Chapelet,,,,"""Le Chapelet""@fr",,,,,,45.993058,7.159573
<http://vocab.getty.edu/tgn/8698933>,Ritzé,,,,"""Ritzé""@fr",,,,,,46.154726,7.450844
<http://vocab.getty.edu/tgn/8699149>,Fontaine Dessus,,,,"""Fontaine Dessus""@fr",,,,,,46.005558,7.173654
<http://vocab.getty.edu/tgn/8699141>,Vichères,,,,"""Vichères""@fr",,,,,,45.996644,7.166383
<http://vocab.getty.edu/tgn/8699006>,La Zornive,,,,"""La Zornive""@fr",,,,,,46.219308,7.470392
<http://vocab.getty.edu/tgn/8698899>,La Dreudze,,,,"""La Dreudze""@fr",,,,,,45.984366,7.207031
<http://vocab.getty.edu/tgn/8698969>,Prés des Iles,,,,"""Prés des Iles""@fr",,,,,,46.271558,6.973827
<http://vocab.getty.edu/tgn/8699170>,La Creuse,,,,"""La Creuse""@fr",,,,,,46.118325,6.992852
<http://vocab.getty.edu/tgn/8699137>,Le Chonet,,,,"""Le Chonet""@fr",,,,,,45.989317,7.159045
<http://vocab.getty.edu/tgn/8699032>,Le Zoc,,,,"""Le Zoc""@fr",,,,,,46.25028,7.591341
<http://vocab.getty.edu/tgn/8699031>,Molignon,,,,"""Molignon""@fr",,,,,,46.250277,7.392323
<http://vocab.getty.edu/tgn/8699158>,Montatuay,,,,"""Montatuay""@fr",,,,,,46.017602,7.149799
<http://vocab.getty.edu/tgn/8698852>,Ospizio Bernina,,,"""Ospizio Bernina""@it",,,,,,,46.411045,10.022118
<http://vocab.getty.edu/tgn/8699009>,Vers le Pas,,,,"""Vers le Pas""@fr",,,,,,46.219524,6.909535
<http://vocab.getty.edu/tgn/8698971>,Niouc,,,,"""Niouc""@fr",,,,,,46.271782,7.551736
<http://vocab.getty.edu/tgn/8698985>,Hitte,,"""Hitte""@de",,,,,,,,46.192814,8.070136
<http://vocab.getty.edu/tgn/8698952>,Les Pontis,,,,"""Les Pontis""@fr",,,,,,46.26245,7.56086
<http://vocab.getty.edu/tgn/8699072>,Tec Paolin,,,,,,,,,,46.332385,9.124881
<http://vocab.getty.edu/tgn/8699004>,Frümacher,,"""Frümacher""@de",,,,,,,,46.219263,7.831998
<http://vocab.getty.edu/tgn/8698937>,La Crettaz,,,,"""La Crettaz""@fr",,,,,,46.155229,7.233547
<http://vocab.getty.edu/tgn/8699089>,Vederscion da Sot,,,,,,,,,,46.336308,10.050236
<http://vocab.getty.edu/tgn/8698827>,Mezzdoss,,,,,,,,,,46.328196,10.03339
<http://vocab.getty.edu/tgn/8699157>,Le Vernay,,,,"""Le Vernay""@fr",,,,,,46.013433,7.185667
<http://vocab.getty.edu/tgn/8699003>,Le Colloc,,,,"""Le Colloc""@fr",,,,,,46.219245,7.363403
<http://vocab.getty.edu/tgn/8698923>,Les Lachiores,,,,"""Les Lachiores""@fr",,,,,,46.112688,7.522516
<http://vocab.getty.edu/tgn/8698948>,Mottec,,,,"""Mottec""@fr",,,,,,46.156599,7.619408
<http://vocab.getty.edu/tgn/8699154>,Fontaine Dessous,,,,"""Fontaine Dessous""@fr",,,,,,46.010098,7.167995
<http://vocab.getty.edu/tgn/8698823>,Platta,,,,,,,,,,46.327707,10.071278
<http://vocab.getty.edu/tgn/8699043>,Saint Germain,,,,"""Saint Germain""@fr",,,,,,46.251458,7.350526
<http://vocab.getty.edu/tgn/8698901>,Le Coeur,,,,"""Le Coeur""@fr",,,,,,45.984955,7.213248
<http://vocab.getty.edu/tgn/8699172>,La Meina,,,,"""La Meina""@fr",,,,,,46.119868,7.455546
<http://vocab.getty.edu/tgn/8699023>,Kulm,,"""Kulm""@de",,,,,,,,46.24989,8.032813
<http://vocab.getty.edu/tgn/8699039>,Tsapé,,,,"""Tsapé""@fr",,,,,,46.250884,7.620925
<http://vocab.getty.edu/tgn/8698917>,Le Mayen du Bry,,,,"""Le Mayen du Bry""@fr",,,,,,46.10962,7.215708
<http://vocab.getty.edu/tgn/8698986>,Les Rindouets,,,,"""Les Rindouets""@fr",,,,,,46.192861,7.38924
<http://vocab.getty.edu/tgn/8698967>,Obers Nesseltal,,"""Obers Nesseltal""@de",,,,,,,,46.271337,8.008363
<http://vocab.getty.edu/tgn/8698944>,Le Pont Noir,,,,"""Le Pont Noir""@fr",,,,,,46.156018,7.446794
<http://vocab.getty.edu/tgn/8699173>,Le Danfieu,,,,"""Le Danfieu""@fr",,,,,,46.120105,7.015748
<http://vocab.getty.edu/tgn/8698980>,Le Sé Blanc,,,,"""Le Sé Blanc""@fr",,,,,,46.19234,6.846082
<http://vocab.getty.edu/tgn/8699140>,Les Arlaches,,,,"""Les Arlaches""@fr",,,,,,45.994158,7.126668
<http://vocab.getty.edu/tgn/8698896>,Le Creux,,,,"""Le Creux""@fr",,,,,,45.981967,7.175086
<http://vocab.getty.edu/tgn/8698921>,Emaney,,,,"""Emaney""@fr",,,,,,46.111889,6.957672
<http://vocab.getty.edu/tgn/8698976>,Les Clous,,,,"""Les Clous""@fr",,,,,,46.192016,6.997936
<http://vocab.getty.edu/tgn/8699020>,Les Vésenaux,,,,"""Les Vésenaux""@fr",,,,,,46.220626,6.980074
<http://vocab.getty.edu/tgn/8698974>,Mayens-de-la-Zour,,,,"""Mayens-de-la-Zour""@fr",,,,,,46.272083,7.353444
<http://vocab.getty.edu/tgn/8698977>,Replan,,,,"""Replan""@fr",,,,,,46.192051,7.601731
<http://vocab.getty.edu/tgn/8698909>,Tsipis,,,,"""Tsipis""@fr",,,,,,46.108274,7.398698
<http://vocab.getty.edu/tgn/8698984>,Magrappé,,,,"""Magrappé""@fr",,,,,,46.192697,7.343395
<http://vocab.getty.edu/tgn/8699012>,Resti,,"""Resti""@de",,,,,,,,46.219782,7.879019
<http://vocab.getty.edu/tgn/8698963>,Tripon,,,,"""Tripon""@fr",,,,,,46.270839,7.317785
<http://vocab.getty.edu/tgn/8698945>,La Vouarmatte,,,,"""La Vouarmatte""@fr",,,,,,46.156189,7.42628
<http://vocab.getty.edu/tgn/8698816>,Li Bigori,,,,,,,,,,46.326545,10.034117
<http://vocab.getty.edu/tgn/8699081>,Sciüchin,,,,,,,,,,46.334483,10.044062
<http://vocab.getty.edu/tgn/8698841>,Manzei,,,"""Manzei""@it",,,,,,,46.409347,9.235502
<http://vocab.getty.edu/tgn/8699040>,Hopsche,,"""Hopsche""@de",,,,,,,,46.251119,8.020794
<http://vocab.getty.edu/tgn/8698907>,La Médettaz,,,,"""La Médettaz""@fr",,,,,,46.108056,7.007545
<http://vocab.getty.edu/tgn/8699041>,Moosalp,,"""Moosalp""@de",,,,,,,,46.251363,7.829675
<http://vocab.getty.edu/tgn/8699088>,Mulinel,,,,,,,,,,46.33587,10.06341
<http://vocab.getty.edu/tgn/8699139>,Petit Vichères,,,,"""Petit Vichères""@fr",,,,,,45.993604,7.166529
<http://vocab.getty.edu/tgn/8699068>,Sisielma,,,,,,,,,,46.331266,9.12738
<http://vocab.getty.edu/tgn/8698898>,Le Revers,,,,"""Le Revers""@fr",,,,,,45.982975,7.119484
<http://vocab.getty.edu/tgn/8698845>,Nanin,,,,,,,,,,46.410234,9.229435
<http://vocab.getty.edu/tgn/8699147>,Les Moulins,,,,"""Les Moulins""@fr",,,,,,46.004556,7.168026
<http://vocab.getty.edu/tgn/7014095>,Monterey,,,,,,,,,,36.6,-121.8833
<http://vocab.getty.edu/tgn/7014097>,El Paso,,,,,,,,,,38.8333,-104.5167
<http://vocab.getty.edu/tgn/7014208>,New Harmony,,,,,,,,,,38.1167,-87.9333
<http://vocab.getty.edu/tgn/7014035>,Lower Merion Township,,,,,,,,,,39.9833,-75.2667
<http://vocab.getty.edu/tgn/7013848>,Lafayette,,,,,,,,,,40.4167,-86.8667
<http://vocab.getty.edu/tgn/7014209>,New Hartford,,,,,,,,,,41.8667,-72.9667
<http://vocab.getty.edu/tgn/7014154>,Evansville,,,,,,,,,,37.9667,-87.55
<http://vocab.getty.edu/tgn/7013635>,Collegeville,,,,,,,,,,45.5833,-94.35
<http://vocab.getty.edu/tgn/7013615>,Doylestown,,,,,,,,,,40.3,-75.1167
<http://vocab.getty.edu/tgn/7013927>,Pittsburgh,,,,,,,,,,40.4333,-79.9833
<http://vocab.getty.edu/tgn/7013875>,Lawrence,,,,,,,,,,38.9667,-95.2333
<http://vocab.getty.edu/tgn/7013637>,Colorado Springs,,,,,,,,,,38.8333,-104.8167
<http://vocab.getty.edu/tgn/7014146>,Grinnell,,,,,,,,,,41.7333,-92.7167
<http://vocab.getty.edu/tgn/7013966>,Madison,,,,,,,,,,43.0667,-89.4
<http://vocab.getty.edu/tgn/7013659>,Covina,,,,,,,,,,34.0833,-117.8833
<http://vocab.getty.edu/tgn/7013605>,Claremont,,,,,,,,,,34.0833,-117.7167
<http://vocab.getty.edu/tgn/7013727>,Houston,,,,,,,,,,29.75,-95.35
<http://vocab.getty.edu/tgn/7013960>,Salt Lake City,,,,,,,,,,40.75,-111.8833
<http://vocab.getty.edu/tgn/7013830>,Kent,,,,,,,,,,41.15,-81.35
<http://vocab.getty.edu/tgn/7013905>,Long Beach,,,,,,,,,,33.7667,-118.1833
<http://vocab.getty.edu/tgn/7013604>,Cincinnati,,,,,,,,,,39.15,-84.45
<http://vocab.getty.edu/tgn/7014145>,Greenwich,,,,,,,,,,41.0167,-73.6167
<http://vocab.getty.edu/tgn/7013934>,Fort Worth,,,,,,,,,,32.7167,-97.3167
<http://vocab.getty.edu/tgn/7014210>,New Haven,,,,,,,,,,41.3,-72.9167
<http://vocab.getty.edu/tgn/7014199>,New Brunswick,,,,,,,,,,40.4833,-74.45
<http://vocab.getty.edu/tgn/7014201>,New Castle,,,,,,,,,,39.6167,-75.6167
<http://vocab.getty.edu/tgn/7013903>,Lone Pine,,,,,,,,,,36.6,-118.05
<http://vocab.getty.edu/tgn/7013803>,Ithaca,,,,,,,,,,42.4333,-76.4833
<http://vocab.getty.edu/tgn/7014060>,Gettysburg,,,,,,,,,,39.8167,-77.2167
<http://vocab.getty.edu/tgn/7013644>,Columbus,,,,,,,,,,39.2,-85.9167
<http://vocab.getty.edu/tgn/7014178>,Nahant,,,,,,,,,,42.4167,-70.9167
<http://vocab.getty.edu/tgn/7014200>,New Canaan,,,,,,,,,,41.1333,-73.4833
<http://vocab.getty.edu/tgn/7014005>,Marin,,,,,,,,,,38.0667,-122.7333
<http://vocab.getty.edu/tgn/7013690>,Hanover,,,,,,,,,,43.7,-72.2833
<http://vocab.getty.edu/tgn/7013841>,Knoxville,,,,,,,,,,35.95,-83.9167
<http://vocab.getty.edu/tgn/7013938>,Tallahassee,,,,,,,,,,30.4333,-84.2667
<http://vocab.getty.edu/tgn/7014214>,New Orleans,,,,,,,,,,29.95,-90.0667
<http://vocab.getty.edu/tgn/7013997>,Marblehead,,,,,,,,,,42.5,-70.85
<http://vocab.getty.edu/tgn/7013695>,Hartford,,,,,,,,,,41.75,-72.6833
<http://vocab.getty.edu/tgn/7014160>,Fairfax,,,,,,,,,,38.85,-77.35
<http://vocab.getty.edu/tgn/7013961>,West Virginia,,,,,,,,,,39,-80
<http://vocab.getty.edu/tgn/7013850>,Laguna Beach,,,,,,,,,,33.5333,-117.7667
<http://vocab.getty.edu/tgn/7013976>,Lubbock,,,,,,,,,,33.5667,-101.85
<http://vocab.getty.edu/tgn/7013731>,Huntington,,,,,,,,,,38.4167,-82.4333
<http://vocab.getty.edu/tgn/7014080>,Minneapolis,,,,,,,,,,44.9667,-93.25
<http://vocab.getty.edu/tgn/7013947>,Saint Paul,,,,,,,,,,44.9333,-93.0833
<http://vocab.getty.edu/tgn/7013614>,Downers Grove,,,,,,,,,,41.8,-88
<http://vocab.getty.edu/tgn/7014153>,Evanston,,,,,,,,,,42.0333,-87.6833
<http://vocab.getty.edu/tgn/7013645>,Columbus,,,,,,,,,,39.95,-82.9833
<http://vocab.getty.edu/tgn/7013992>,Manhattan,,,,,,,,,,39.2,-96.6
<http://vocab.getty.edu/tgn/7013867>,Lancaster,,,,,,,,,,40.25,-76.25
<http://vocab.getty.edu/tgn/7014067>,Milford,,,,,,,,,,41.2167,-73.05
<http://vocab.getty.edu/tgn/7014071>,Milwaukee,,,,,,,,,,43.0333,-87.9
<http://vocab.getty.edu/tgn/7014043>,Garden Grove,,,,,,,,,,33.7667,-117.9333
<http://vocab.getty.edu/tgn/7013912>,Los Altos,,,,,,,,,,37.3833,-122.1
<http://vocab.getty.edu/tgn/7014093>,Montclair,,,,,,,,,,40.8167,-74.2
<http://vocab.getty.edu/tgn/7013855>,Lake,,,,,,,,,,42.3333,-88
<http://vocab.getty.edu/tgn/7013936>,Framingham,,,,,,,,,,42.2667,-71.4167
<http://vocab.getty.edu/tgn/7014063>,Glendale,,,,,,,,,,34.1333,-118.25
<http://vocab.getty.edu/tgn/7013596>,Chicago,,,,,,,,,,41.85,-87.65
<http://vocab.getty.edu/tgn/7013846>,La Jolla,,,,,,,,,,32.8333,-117.2667
<http://vocab.getty.edu/tgn/7013608>,Cleveland,,,,,,,,,,41.4833,-81.6833
<http://vocab.getty.edu/tgn/7014044>,Miami,,,,,,,,,,25.7667,-80.1833
<http://vocab.getty.edu/tgn/7013900>,Lockport,,,,,,,,,,43.1667,-78.6833
<http://vocab.getty.edu/tgn/7013839>,Key West,,,,,,,,,,24.55,-81.7667
<http://vocab.getty.edu/tgn/7013730>,Huntington,,,,,,,,,,40.8667,-73.4167
<http://vocab.getty.edu/tgn/7013837>,Hollywood,,,,,,,,,,34.0833,-118.3167
<http://vocab.getty.edu/tgn/7013943>,Fredericksburg,,,,,,,,,,38.3,-77.45
<http://vocab.getty.edu/tgn/7013705>,Highland Park,,,,,,,,,,42.1667,-87.8
<http://vocab.getty.edu/tgn/7014122>,Eugene,,,,,,,,,,44.05,-123.0833
<http://vocab.getty.edu/tgn/7013718>,Honolulu,,,,,,,,,,21.3,-157.85
<http://vocab.getty.edu/tgn/7013646>,Concord,,,,,,,,,,42.45,-71.3333
<http://vocab.getty.edu/tgn/7013964>,Richmond,,,,,,,,,,37.55,-77.45
<http://vocab.getty.edu/tgn/7014198>,New Britain,,,,,,,,,,41.65,-72.7667
<http://vocab.getty.edu/tgn/7013711>,Hoboken,,,,,,,,,,40.7333,-74.0167
<http://vocab.getty.edu/tgn/7013585>,Charlottesville,,,,,,,,,,38.0167,-78.4667
<http://vocab.getty.edu/tgn/7013962>,Washington,,,,,,,,,,38.8833,-77.0333
<http://vocab.getty.edu/tgn/7013866>,Lancaster,,,,,,,,,,40.0333,-76.3
<http://vocab.getty.edu/tgn/7013891>,Lincoln,,,,,,,,,,42.4167,-71.3
<http://vocab.getty.edu/tgn/7014094>,Montecito,,,,,,,,,,34.4333,-119.6167
<http://vocab.getty.edu/tgn/7013792>,Kronberg,,,,,,,,,,50.183333,8.5
<http://vocab.getty.edu/tgn/7013687>,Hampton,,,,,,,,,,37.0167,-76.3333
<http://vocab.getty.edu/tgn/7013915>,Louisville,,,,,,,,,,38.25,-85.75
<http://vocab.getty.edu/tgn/7013949>,Raleigh,,,,,,,,,,35.7667,-78.6333
<http://vocab.getty.edu/tgn/7013945>,Topeka,,,,,,,,,,39.0333,-95.6667
<http://vocab.getty.edu/tgn/7014062>,Glencoe,,,,,,,,,,42.1333,-87.75
<http://vocab.getty.edu/tgn/7014034>,Gainesville,,,,,,,,,,29.65,-82.3167
<http://vocab.getty.edu/tgn/7013796>,Iowa City,,,,,,,,,,41.65,-91.5167
<http://vocab.getty.edu/tgn/7013929>,Phoenix,,,,,,,,,,33.4333,-112.0667
<http://vocab.getty.edu/tgn/7013649>,Cook,,,,,,,,,,41.8333,-87.85
<http://vocab.getty.edu/tgn/7014047>,Middletown,,,,,,,,,,41.55,-72.65
<http://vocab.getty.edu/tgn/7013888>,Lexington,,,,,,,,,,42.4333,-71.2167
<http://vocab.getty.edu/tgn/7013942>,Franklin,,,,,,,,,,42.5833,-72.5833
<http://vocab.getty.edu/tgn/7013974>,Tampa,,,,,,,,,,27.9333,-82.45
<http://vocab.getty.edu/tgn/7013897>,Little Rock,,,,,,,,,,34.7333,-92.2833
<http://vocab.getty.edu/tgn/8699483>,En Crête,,,,"""En Crête""@fr",,,,,,46.196171,6.902855
<http://vocab.getty.edu/tgn/8699175>,La Boveresse,,,,"""La Boveresse""@fr",,,,,,46.120172,7.17195
<http://vocab.getty.edu/tgn/8699328>,Vederscion,,,"""Vederscion""@it",,,,,,,46.338756,10.044536
<http://vocab.getty.edu/tgn/8699501>,Gotetta,,,,"""Gotetta""@fr",,,,,,46.197398,7.323183
<http://vocab.getty.edu/tgn/8699229>,La Sara,,,,"""La Sara""@fr",,,,,,46.194255,7.395371
<http://vocab.getty.edu/tgn/8699240>,Les Flats,,,,"""Les Flats""@fr",,,,,,46.194918,6.874689
<http://vocab.getty.edu/tgn/8699207>,Zer Vispu,,"""Zer Vispu""@de",,,,,,,,46.26284,7.877048
<http://vocab.getty.edu/tgn/8699424>,Ferme des Iles,,,,"""Ferme des Iles""@fr",,,,,,46.125427,7.05806
<http://vocab.getty.edu/tgn/8699255>,Engi,,"""Engi""@de",,,,,,,,46.22096,8.032056
<http://vocab.getty.edu/tgn/8699221>,Les Plampras,,,,"""Les Plampras""@fr",,,,,,46.264568,7.293181
<http://vocab.getty.edu/tgn/8699230>,Sälli,,"""Sälli""@de",,,,,,,,46.19431,7.816177
<http://vocab.getty.edu/tgn/8699284>,Saint Léonard,,,,"""Saint Léonard""@fr",,,,,,46.252548,7.421972
<http://vocab.getty.edu/tgn/8699441>,Isérables,,,,"""Isérables""@fr",,,,,,46.160034,7.246175
<http://vocab.getty.edu/tgn/8699488>,La Louère,,,,"""La Louère""@fr",,,,,,46.19652,7.475607
<http://vocab.getty.edu/tgn/8699268>,Rotigu Unnerstafel,,"""Rotigu Unnerstafel""@de",,,,,,,,46.221562,7.70953
<http://vocab.getty.edu/tgn/8699474>,Mocevron,,,,"""Mocevron""@fr",,,,,,46.266549,7.354744
<http://vocab.getty.edu/tgn/8699257>,La Buchille,,,,"""La Buchille""@fr",,,,,,46.22104,6.91812
<http://vocab.getty.edu/tgn/8699295>,Unners Sänntum,,"""Unners Sänntum""@de",,,,,,,,46.253701,7.776433
<http://vocab.getty.edu/tgn/8699397>,Prassurny,,,,"""Prassurny""@fr",,,,,,46.022092,7.128691
<http://vocab.getty.edu/tgn/8699404>,Les Foillets,,,,"""Les Foillets""@fr",,,,,,46.025538,7.183145
<http://vocab.getty.edu/tgn/8699288>,Les Neyres,,,,"""Les Neyres""@fr",,,,,,46.252904,6.9344
<http://vocab.getty.edu/tgn/8699265>,Vers chez Coquet,,,,"""Vers chez Coquet""@fr",,,,,,46.221395,6.98126
<http://vocab.getty.edu/tgn/8699212>,Prafirmin,,,,"""Prafirmin""@fr",,,,,,46.263207,7.350258
<http://vocab.getty.edu/tgn/8699390>,Som la Proz,,,,"""Som la Proz""@fr",,,,,,46.0196,7.132671
<http://vocab.getty.edu/tgn/8699182>,La Vouarde,,,,"""La Vouarde""@fr",,,,,,46.157161,7.235985
<http://vocab.getty.edu/tgn/8699249>,Les Mayens des Verneys,,,,"""Les Mayens des Verneys""@fr",,,,,,46.195842,7.395547
<http://vocab.getty.edu/tgn/8699301>,Parada,,,"""Parada""@it",,,,,,,46.241824,10.120002
<http://vocab.getty.edu/tgn/8699446>,Les Chapelles,,,,"""Les Chapelles""@fr",,,,,,46.160526,6.853459
<http://vocab.getty.edu/tgn/8699332>,Naùn,,,,,,,,,,46.340023,9.542614
<http://vocab.getty.edu/tgn/8699485>,Les Effinecs,,,,"""Les Effinecs""@fr",,,,,,46.196279,7.592167
<http://vocab.getty.edu/tgn/8699176>,Les Prises,,,,"""Les Prises""@fr",,,,,,46.120476,7.082837
<http://vocab.getty.edu/tgn/8699225>,Riedhof,,"""Riedhof""@de",,,,,,,,46.264784,7.903544
<http://vocab.getty.edu/tgn/8699354>,Platta,,,,,,,,,,46.41883,9.762625
<http://vocab.getty.edu/tgn/8699235>,Jungen,,"""Jungen""@de",,,,,,,,46.194717,7.799189
<http://vocab.getty.edu/tgn/8699247>,Zer Mili,,"""Zer Mili""@de",,,,,,,,46.195778,7.829766
