Concept,Label,Concept_Label,Lat,Long
<http://vocab.getty.edu/tgn/8711127>,Oberhäusern,"""Oberhäusern""@de",46.28662,7.783009
<http://vocab.getty.edu/tgn/8711185>,Les Ravières,"""Les Ravières""@fr",46.360545,7.095441
<http://vocab.getty.edu/tgn/8710761>,Vullierens,Vullierens,46.572965,6.481669
<http://vocab.getty.edu/tgn/8710799>,Roosse,"""Roosse""@de",46.319049,7.93806
<http://vocab.getty.edu/tgn/8710753>,Wahlen,Wahlen,46.750873,7.565045
<http://vocab.getty.edu/tgn/8710474>,Oberaletsch,"""Oberaletsch""@de",46.39224,8.002876
<http://vocab.getty.edu/tgn/8711110>,Vorder Stafel,Vorder Stafel,46.76023,8.206228
<http://vocab.getty.edu/tgn/8710813>,Ried-Mörel,"""Ried-Mörel""@de",46.357239,8.031079
<http://vocab.getty.edu/tgn/8711149>,Oberi Matte,"""Oberi Matte""@de",46.319904,7.963089
<http://vocab.getty.edu/tgn/8710807>,Lidu,"""Lidu""@de",46.319608,7.779864
<http://vocab.getty.edu/tgn/8710815>,Trétorrent,"""Trétorrent""@fr",46.357659,7.060032
<http://vocab.getty.edu/tgn/8710819>,Plan du Melley,"""Plan du Melley""@fr",46.357911,6.971466
<http://vocab.getty.edu/tgn/8711452>,Mörel-Filet,Mörel-Filet,46.355548,8.044112
<http://vocab.getty.edu/tgn/8710771>,Son My,"""Son My""@fr",46.285263,7.31447
<http://vocab.getty.edu/tgn/8710513>,Waldmatte,"""Waldmatte""@de",46.428012,7.313313
<http://vocab.getty.edu/tgn/8710789>,Pré Neuf,"""Pré Neuf""@fr",46.318355,6.925076
<http://vocab.getty.edu/tgn/8710848>,Point du Jour,"""Point du Jour""@fr",46.397179,6.261659
<http://vocab.getty.edu/tgn/8711177>,Ze Binne,"""Ze Binne""@de",46.359816,8.175845
<http://vocab.getty.edu/tgn/8711212>,Z,"""Z""@fr",46.399815,6.930553
<http://vocab.getty.edu/tgn/8710830>,Luan,"""Luan""@fr",46.359304,6.976576
<http://vocab.getty.edu/tgn/8711187>,Le Vésy,"""Le Vésy""@fr",46.360763,7.136228
<http://vocab.getty.edu/tgn/8710831>,Les Planards,"""Les Planards""@fr",46.359343,7.132624
<http://vocab.getty.edu/tgn/8711192>,Les Tannes,"""Les Tannes""@fr",46.361007,7.149693
<http://vocab.getty.edu/tgn/8710791>,Salmufee,"""Salmufee""@de",46.318438,7.875054
<http://vocab.getty.edu/tgn/8711137>,Le Plapon,"""Le Plapon""@fr",46.287285,7.312299
<http://vocab.getty.edu/tgn/8711450>,Martigny,Martigny,46.101915,7.073989
<http://vocab.getty.edu/tgn/8711148>,Montagny,"""Montagny""@fr",46.319802,6.16323
<http://vocab.getty.edu/tgn/8710865>,Kühmad,"""Kühmad""@de",46.428655,7.843283
<http://vocab.getty.edu/tgn/8711151>,Ritzubode,"""Ritzubode""@de",46.319935,7.80954
<http://vocab.getty.edu/tgn/8711176>,Filet,"""Filet""@de",46.359783,8.052315
<http://vocab.getty.edu/tgn/8710493>,Unders Stuedeli,"""Unders Stuedeli""@de",46.394817,7.222804
<http://vocab.getty.edu/tgn/8710505>,Uf der Vorgab,"""Uf der Vorgab""@de",46.427055,7.334491
<http://vocab.getty.edu/tgn/8711167>,Tomuhüs,"""Tomuhüs""@de",46.320849,7.94072
<http://vocab.getty.edu/tgn/8710749>,Wald,Wald,46.816667,7.85
<http://vocab.getty.edu/tgn/8711449>,Pompaples,Pompaples,46.66749,6.51085
<http://vocab.getty.edu/tgn/8710503>,Marais Bresson,"""Marais Bresson""@fr",46.426706,6.193861
<http://vocab.getty.edu/tgn/8710775>,Honegga,"""Honegga""@de",46.285566,8.061326
<http://vocab.getty.edu/tgn/8711197>,Elsigen,"""Elsigen""@de",46.398557,7.778833
<http://vocab.getty.edu/tgn/8711158>,Salins,"""Salins""@fr",46.320432,7.018324
<http://vocab.getty.edu/tgn/8711145>,Le Godé,"""Le Godé""@fr",46.287918,7.233826
<http://vocab.getty.edu/tgn/8710774>,Unterbäch VS,"""Unterbäch VS""@de",46.285481,7.798454
<http://vocab.getty.edu/tgn/8711191>,Guferli,"""Guferli""@de",46.360956,7.976637
<http://vocab.getty.edu/tgn/8710783>,L'Avançon,"""L'Avançon""@fr",46.286121,6.916319
<http://vocab.getty.edu/tgn/8710796>,Obri Milachra,"""Obri Milachra""@de",46.318916,7.836473
<http://vocab.getty.edu/tgn/8711160>,Planige,"""Planige""@fr",46.320542,7.535733
<http://vocab.getty.edu/tgn/8711174>,Hasul,"""Hasul""@de",46.359636,7.976626
<http://vocab.getty.edu/tgn/8710482>,Les Pares,"""Les Pares""@fr",46.393847,7.090421
<http://vocab.getty.edu/tgn/8710759>,Wabern,Wabern,46.927208,7.452143
<http://vocab.getty.edu/tgn/8710778>,Zum undru Hus,"""Zum undru Hus""@de",46.285851,7.685697
<http://vocab.getty.edu/tgn/8711204>,Wiler,"""Wiler""@de",46.398917,8.127568
<http://vocab.getty.edu/tgn/8711123>,Visperterminen,"""Visperterminen""@de",46.259159,7.902753
<http://vocab.getty.edu/tgn/8710801>,Hohtenn,"""Hohtenn""@de",46.319075,7.755679
<http://vocab.getty.edu/tgn/8710803>,L'Arnouva,"""L'Arnouva""@fr",46.319156,7.473118
<http://vocab.getty.edu/tgn/8711237>,Under Moosvorschess,"""Under Moosvorschess""@de",46.431607,7.276624
<http://vocab.getty.edu/tgn/8711163>,Grechmatte,"""Grechmatte""@de",46.320656,7.661954
<http://vocab.getty.edu/tgn/8711154>,Schleif,"""Schleif""@de",46.320242,7.919402
<http://vocab.getty.edu/tgn/8711186>,Flaschen,"""Flaschen""@de",46.360649,7.623438
<http://vocab.getty.edu/tgn/8711128>,La Tsaume,"""La Tsaume""@fr",46.286725,7.395139
<http://vocab.getty.edu/tgn/8710512>,Vich,"""Vich""@fr",46.427987,6.25142
<http://vocab.getty.edu/tgn/8710769>,Fortunau,"""Fortunau""@fr",46.285087,7.415268
<http://vocab.getty.edu/tgn/8710823>,Les Plans,"""Les Plans""@fr",46.358462,7.052846
<http://vocab.getty.edu/tgn/8711224>,Tannli,"""Tannli""@de",46.43062,7.327801
<http://vocab.getty.edu/tgn/8711453>,Münster-Geschinen,Münster-Geschinen,46.491704,8.272063
<http://vocab.getty.edu/tgn/8711226>,Ufem Hubel,"""Ufem Hubel""@de",46.430785,7.462062
<http://vocab.getty.edu/tgn/8711162>,Saga,"""Saga""@de",46.320646,7.91418
<http://vocab.getty.edu/tgn/8711205>,Eistli,"""Eistli""@de",46.399299,7.753354
<http://vocab.getty.edu/tgn/8711143>,Sengg,"""Sengg""@de",46.28779,7.764994
<http://vocab.getty.edu/tgn/8710770>,Monteiller,"""Monteiller""@fr",46.285238,7.433861
<http://vocab.getty.edu/tgn/8710863>,Zelg,"""Zelg""@de",46.428567,7.469957
<http://vocab.getty.edu/tgn/8710745>,Waldhaus,Waldhaus,46.828977,9.289291
<http://vocab.getty.edu/tgn/8710852>,Villas Prangins,"""Villas Prangins""@fr",46.397538,6.281045
<http://vocab.getty.edu/tgn/8711152>,Schlucht,"""Schlucht""@de",46.320117,7.969844
<http://vocab.getty.edu/tgn/8711142>,Tuminen,"""Tuminen""@de",46.28779,7.706291
<http://vocab.getty.edu/tgn/8710758>,Wachseldorn,Wachseldorn,46.822054,7.725069
<http://vocab.getty.edu/tgn/8711122>,Visse,"""Visse""@fr",46.302718,7.336103
<http://vocab.getty.edu/tgn/8710760>,Vulpera,Vulpera,46.787303,10.290896
<http://vocab.getty.edu/tgn/8710781>,Obermatten,"""Obermatten""@de",46.285985,7.724846
<http://vocab.getty.edu/tgn/8710853>,Toumalay,"""Toumalay""@fr",46.397746,7.163853
<http://vocab.getty.edu/tgn/8710814>,Les Torneys,"""Les Torneys""@fr",46.357413,7.153188
<http://vocab.getty.edu/tgn/8711113>,Vorderfultigen,Vorderfultigen,46.838275,7.424651
<http://vocab.getty.edu/tgn/8711215>,Valleyre,"""Valleyre""@fr",46.399893,6.938277
<http://vocab.getty.edu/tgn/8710828>,Premier Fenil,"""Premier Fenil""@fr",46.359113,7.092107
<http://vocab.getty.edu/tgn/8710798>,Niwärch,"""Niwärch""@de",46.319033,7.851303
<http://vocab.getty.edu/tgn/8710751>,Wahlern,Wahlern,46.828062,7.353178
<http://vocab.getty.edu/tgn/8701070>,Gehri,"""Gehri""@de",46.159709,7.796063
<http://vocab.getty.edu/tgn/8701255>,Scalotta,"""Scalotta""@rm-ch",46.513475,9.628182
<http://vocab.getty.edu/tgn/8701223>,Pisciadel,"""Pisciadel""@it",46.382217,10.071958
<http://vocab.getty.edu/tgn/8701266>,Tigias,"""Tigias""@rm-ch",46.521578,9.655761
<http://vocab.getty.edu/tgn/8701071>,Waira,"""Waira""@de",46.159857,8.138358
<http://vocab.getty.edu/tgn/8701115>,La Combaz,"""La Combaz""@fr",46.207876,7.590927
<http://vocab.getty.edu/tgn/8701085>,Matt,"""Matt""@de",46.16723,7.925978
<http://vocab.getty.edu/tgn/8701125>,Innri Biela,"""Innri Biela""@de",46.208759,8.106019
<http://vocab.getty.edu/tgn/8701117>,Gillou,"""Gillou""@fr",46.208042,7.603773
<http://vocab.getty.edu/tgn/8701123>,Le Grugnay,"""Le Grugnay""@fr",46.208323,7.216399
<http://vocab.getty.edu/tgn/8700929>,Le Grenier,"""Le Grenier""@fr",46.234783,7.488453
<http://vocab.getty.edu/tgn/8701060>,Les Shlérondes,"""Les Shlérondes""@fr",46.070962,7.267089
<http://vocab.getty.edu/tgn/8701289>,Sépey,"""Sépey""@fr",46.076704,7.527052
<http://vocab.getty.edu/tgn/8701156>,La Thiésaz,"""La Thiésaz""@fr",46.23644,6.91698
<http://vocab.getty.edu/tgn/8701283>,Litro,"""Litro""@fr",46.074886,6.97835
<http://vocab.getty.edu/tgn/8701137>,Fécon,"""Fécon""@fr",46.234821,6.839558
<http://vocab.getty.edu/tgn/8700976>,Stablini,"""Stablini""@it",46.372853,10.036517
<http://vocab.getty.edu/tgn/8701038>,San Moritz,"""San Moritz""@it",46.499366,9.843267
<http://vocab.getty.edu/tgn/8701050>,Le Mayen,"""Le Mayen""@fr",46.068639,7.260166
<http://vocab.getty.edu/tgn/8701290>,Le Cergneux,"""Le Cergneux""@fr",46.076859,7.034793
<http://vocab.getty.edu/tgn/8700925>,Zer Tänt,"""Zer Tänt""@de",46.234678,7.712327
<http://vocab.getty.edu/tgn/8701041>,Unterer Schafberg,"""Unterer Schafberg""@rm-ch",46.500434,9.906686
<http://vocab.getty.edu/tgn/8701061>,Le Chanton,"""Le Chanton""@fr",46.071165,7.026503
<http://vocab.getty.edu/tgn/8701081>,Pussetta,"""Pussetta""@de",46.164714,8.140864
<http://vocab.getty.edu/tgn/8701077>,Ze Gartu,"""Ze Gartu""@de",46.163573,7.934244
<http://vocab.getty.edu/tgn/8701150>,Troistorrents,"""Troistorrents""@fr",46.236053,6.922994
<http://vocab.getty.edu/tgn/8701046>,Prarreyer,"""Prarreyer""@fr",46.068266,7.226954
<http://vocab.getty.edu/tgn/8701194>,Mezzana,"""Mezzana""@it",46.298317,9.123992
<http://vocab.getty.edu/tgn/8701265>,Pizzin,"""Pizzin""@rm-ch",46.521469,9.799524
<http://vocab.getty.edu/tgn/8701091>,Les Moulins,"""Les Moulins""@fr",46.179543,7.193235
<http://vocab.getty.edu/tgn/8701066>,Le Sapey,"""Le Sapey""@fr",46.071906,7.215519
<http://vocab.getty.edu/tgn/8701121>,Les Cases,"""Les Cases""@fr",46.208105,6.996312
<http://vocab.getty.edu/tgn/8701193>,Tiglieu,"""Tiglieu""@it",46.298112,10.090864
<http://vocab.getty.edu/tgn/8700912>,Niederried,"""Niederried""@de",46.233511,7.876521
<http://vocab.getty.edu/tgn/8701111>,Nava,"""Nava""@fr",46.181348,7.619223
<http://vocab.getty.edu/tgn/8701086>,Ze Flie,"""Ze Flie""@de",46.168357,7.922191
<http://vocab.getty.edu/tgn/8700966>,Refontana,"""Refontana""@it",46.294831,9.125534
<http://vocab.getty.edu/tgn/8701271>,Tgalucas,"""Tgalucas""@rm-ch",46.529708,9.649897
<http://vocab.getty.edu/tgn/8701109>,Erney,"""Erney""@fr",46.181112,7.346909
<http://vocab.getty.edu/tgn/8701102>,Les Masses,"""Les Masses""@fr",46.18069,7.396448
<http://vocab.getty.edu/tgn/8701267>,Tga d'Meir,"""Tga d'Meir""@rm-ch",46.523056,9.655012
<http://vocab.getty.edu/tgn/8701090>,Siwine,"""Siwine""@de",46.172243,7.927511
<http://vocab.getty.edu/tgn/8701073>,Lengi Flüe,"""Lengi Flüe""@de",46.160463,7.934404
<http://vocab.getty.edu/tgn/8701287>,Plan Varzay,"""Plan Varzay""@fr",46.075929,7.245069
<http://vocab.getty.edu/tgn/8701107>,Thyon,"""Thyon""@fr",46.18102,7.371654
<http://vocab.getty.edu/tgn/8701063>,Les Miaux,"""Les Miaux""@fr",46.071532,7.254684
<http://vocab.getty.edu/tgn/8701147>,Les Giettes,"""Les Giettes""@fr",46.235751,7.557279
<http://vocab.getty.edu/tgn/8701097>,La Biola,"""La Biola""@fr",46.180351,7.310566
<http://vocab.getty.edu/tgn/8700975>,Monti di Arvigo,"""Monti di Arvigo""@it",46.296833,9.101206
<http://vocab.getty.edu/tgn/8701284>,Le Châtelard,"""Le Châtelard""@fr",46.075112,7.234407
<http://vocab.getty.edu/tgn/8701149>,Savoireux,"""Savoireux""@fr",46.236013,6.952231
<http://vocab.getty.edu/tgn/8701190>,Spinadascio,"""Spinadascio""@rm-ch",46.297749,10.07391
<http://vocab.getty.edu/tgn/8701286>,Montagnier,"""Montagnier""@fr",46.075719,7.222356
<http://vocab.getty.edu/tgn/8701079>,Grundbiele,"""Grundbiele""@de",46.164042,7.924454
<http://vocab.getty.edu/tgn/8701275>,Le Dzindre,"""Le Dzindre""@fr",46.072452,7.249842
<http://vocab.getty.edu/tgn/8701067>,Le Borgeaud,"""Le Borgeaud""@fr",46.072136,7.065869
<http://vocab.getty.edu/tgn/8701199>,Poz,"""Poz""@it",46.298961,9.12274
<http://vocab.getty.edu/tgn/8701281>,Les Nérouds,"""Les Nérouds""@fr",46.074346,7.047012
<http://vocab.getty.edu/tgn/8701292>,Lieufranc,"""Lieufranc""@fr",46.077023,7.523761
<http://vocab.getty.edu/tgn/8701114>,Les Agettes,"""Les Agettes""@fr",46.207828,7.375903
<http://vocab.getty.edu/tgn/8701186>,Tec Bianch,"""Tec Bianch""@rm-ch",46.297249,9.188886
<http://vocab.getty.edu/tgn/8701078>,Üssre Laggin,"""Üssre Laggin""@de",46.163899,8.062816
<http://vocab.getty.edu/tgn/8701056>,Les Agiettes,"""Les Agiettes""@fr",46.070612,7.246411
<http://vocab.getty.edu/tgn/8700973>,Ör,"""Ör""@it",46.296488,9.12535
<http://vocab.getty.edu/tgn/8701272>,Martegn,"""Martegn""@rm-ch",46.53047,9.434022
<http://vocab.getty.edu/tgn/8701106>,Les Grangettes,"""Les Grangettes""@fr",46.180917,7.411755
<http://vocab.getty.edu/tgn/8701253>,Punt Muragl,"""Punt Muragl""@rm-ch",46.509907,9.886109
<http://vocab.getty.edu/tgn/8701075>,Hoferälpji,"""Hoferälpji""@de",46.161804,7.942952
<http://vocab.getty.edu/tgn/8701053>,Les Siés,"""Les Siés""@fr",46.069578,7.261286
<http://vocab.getty.edu/tgn/8701145>,Les Vernys,"""Les Vernys""@fr",46.235445,7.5079
<http://vocab.getty.edu/tgn/8701022>,Suvretta,"""Suvretta""@rm-ch",46.486432,9.824878
<http://vocab.getty.edu/tgn/8701042>,Pra Miez,"""Pra Miez""@rm-ch",46.504759,9.621979
<http://vocab.getty.edu/tgn/8701069>,Heimischgartu,"""Heimischgartu""@de",46.159567,7.938223
<http://vocab.getty.edu/tgn/8701112>,Les Cornes,"""Les Cornes""@fr",46.181365,7.014735
<http://vocab.getty.edu/tgn/8701049>,Les Combes,"""Les Combes""@fr",46.068624,7.198389
<http://vocab.getty.edu/tgn/8701278>,Les Bollets,"""Les Bollets""@fr",46.073507,7.255902
<http://vocab.getty.edu/tgn/8701299>,Schalbettu,"""Schalbettu""@de",46.172475,7.828294
<http://vocab.getty.edu/tgn/8701264>,Tegia da Muottas,"""Tegia da Muottas""@rm-ch",46.520956,9.905325
<http://vocab.getty.edu/tgn/8700906>,Misériez,"""Misériez""@fr",46.207765,7.346489
<http://vocab.getty.edu/tgn/8701157>,Giettes d'en Bas,"""Giettes d'en Bas""@fr",46.236642,7.562461
<http://vocab.getty.edu/tgn/8701072>,Grüebe,"""Grüebe""@de",46.160161,7.946909
<http://vocab.getty.edu/tgn/8701296>,Le Brocard,"""Le Brocard""@fr",46.07764,7.051671
<http://vocab.getty.edu/tgn/8701101>,Grange Neuve,"""Grange Neuve""@fr",46.180687,7.443632
<http://vocab.getty.edu/tgn/8701059>,Les Barmes,"""Les Barmes""@fr",46.070956,7.209396
<http://vocab.getty.edu/tgn/8701080>,Flüe,"""Flüe""@de",46.164241,7.803984
<http://vocab.getty.edu/tgn/8700922>,Saint Séverin,"""Saint Séverin""@fr",46.234371,7.301285
<http://vocab.getty.edu/tgn/8701236>,Mot,"""Mot""@it",46.461687,9.679196
<http://vocab.getty.edu/tgn/8701203>,Madreda,"""Madreda""@it",46.29943,10.056554
<http://vocab.getty.edu/tgn/8701192>,Mondan del Guast,"""Mondan del Guast""@rm-ch",46.298076,9.103139
<http://vocab.getty.edu/tgn/8701200>,Runch,"""Runch""@it",46.299123,10.054261
<http://vocab.getty.edu/tgn/8701023>,Pradatsch,"""Pradatsch""@rm-ch",46.486662,9.628948
<http://vocab.getty.edu/tgn/8701057>,Les Ires,"""Les Ires""@fr",46.070793,7.240894
<http://vocab.getty.edu/tgn/8700926>,La Muraz,"""La Muraz""@fr",46.234681,7.333643
<http://vocab.getty.edu/tgn/8701205>,Tec Longh,"""Tec Longh""@rm-ch",46.299983,9.193198
<http://vocab.getty.edu/tgn/8701187>,Terman,"""Terman""@rm-ch",46.297292,10.098523
<http://vocab.getty.edu/tgn/8701146>,Vers Feu,"""Vers Feu""@fr",46.235538,6.913181
<http://vocab.getty.edu/tgn/8701029>,Punt Ota,"""Punt Ota""@rm-ch",46.490649,9.8963
<http://vocab.getty.edu/tgn/8701108>,Le Dinto,"""Le Dinto""@fr",46.181081,7.267049
<http://vocab.getty.edu/tgn/8701048>,Les Fratses,"""Les Fratses""@fr",46.068526,7.023181
<http://vocab.getty.edu/tgn/8701185>,Suragnida,"""Suragnida""@rm-ch",46.297169,10.066767
<http://vocab.getty.edu/tgn/1000049>,Chile,"""智利""@zh",-30,-71
<http://vocab.getty.edu/tgn/1000049>,Chile,"""ص لَي""@ar",-30,-71
<http://vocab.getty.edu/tgn/1000542>,Córdoba,Córdoba,8.3333,-75.6667
<http://vocab.getty.edu/tgn/1000059>,Venezuela,"""Venezuela""@en",8,-66
<http://vocab.getty.edu/tgn/1000059>,Venezuela,"""Venezuela""@fr",8,-66
<http://vocab.getty.edu/tgn/1000059>,Venezuela,"""Venezuela""@es",8,-66
<http://vocab.getty.edu/tgn/1000059>,Venezuela,"""Венесуэла""@ru",8,-66
<http://vocab.getty.edu/tgn/1000059>,Venezuela,"""委内瑞拉""@zh",8,-66
<http://vocab.getty.edu/tgn/1000059>,Venezuela,"""فنزو لًا""@ar",8,-66
<http://vocab.getty.edu/tgn/1000168>,Côte d'Ivoire,"""Côte d'Ivoire""@es",8,-5
<http://vocab.getty.edu/tgn/1000168>,Côte d'Ivoire,"""Côte d'Ivoire""@en",8,-5
<http://vocab.getty.edu/tgn/1000168>,Côte d'Ivoire,"""Côte d'Ivoire""@fr",8,-5
<http://vocab.getty.edu/tgn/1000168>,Côte d'Ivoire,"""Кот-д'Ивуар""@ru",8,-5
<http://vocab.getty.edu/tgn/1000168>,Côte d'Ivoire,"""科特迪瓦""@zh",8,-5
<http://vocab.getty.edu/tgn/1000168>,Côte d'Ivoire,"""هوت د فًوار""@ar",8,-5
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""Shrī Laṁkā""@si-latn",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""Ilaṅkai""@ta-latn",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""Sri Lanka""@en",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""Sri Lanka""@fr",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""Sri Lanka""@es",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""ශ්රී  ලංකා""@si",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""இலங்கக""@ta",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""Шри-Ланка""@ru",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""斯里兰卡""@zh",7,81
<http://vocab.getty.edu/tgn/1000110>,Shrī Laṁkā,"""سْي لاىكا""@ar",7,81
<http://vocab.getty.edu/tgn/1000208>,Burkina,"""Burkina""@fr",13,-2
<http://vocab.getty.edu/tgn/1000208>,Burkina,"""Burkina Faso""@en",13,-2
<http://vocab.getty.edu/tgn/1000208>,Burkina,"""Burkina Faso""@es",13,-2
<http://vocab.getty.edu/tgn/1000208>,Burkina,"""Буркина-Фасо""@ru",13,-2
<http://vocab.getty.edu/tgn/1000208>,Burkina,"""布基纳法索""@zh",13,-2
<http://vocab.getty.edu/tgn/1000208>,Burkina,"""بوره يَا فاسو""@ar",13,-2
<http://vocab.getty.edu/tgn/1000977>,Gifu,Gifu,35.78091,137.053978
<http://vocab.getty.edu/tgn/1000203>,Tanzania,"""Tanzania""@en",-6,35
<http://vocab.getty.edu/tgn/1000203>,Tanzania,"""Tanzania""@sw",-6,35
<http://vocab.getty.edu/tgn/1000203>,Tanzania,"""République-Unie de Tanzanie""@fr",-6,35
<http://vocab.getty.edu/tgn/1000203>,Tanzania,"""República Unida de Tanzanía""@es",-6,35
<http://vocab.getty.edu/tgn/1000203>,Tanzania,"""Объединенная Республика Танзания""@ru",-6,35
<http://vocab.getty.edu/tgn/1000203>,Tanzania,"""坦桑尼亚联合共和国""@zh",-6,35
<http://vocab.getty.edu/tgn/1000203>,Tanzania,"""جُهور ةً ثنزاه اَ المخحدة""@ar",-6,35
<http://vocab.getty.edu/tgn/1000992>,Kagawa,Kagawa,34.247166,133.99471
<http://vocab.getty.edu/tgn/1000209>,Zambia,"""Zambia""@en",-15,30
<http://vocab.getty.edu/tgn/1000209>,Zambia,"""Zambia""@es",-15,30
<http://vocab.getty.edu/tgn/1000209>,Zambia,"""Zambie""@fr",-15,30
<http://vocab.getty.edu/tgn/1000209>,Zambia,"""Замбия""@ru",-15,30
<http://vocab.getty.edu/tgn/1000209>,Zambia,"""赞比亚""@zh",-15,30
<http://vocab.getty.edu/tgn/1000209>,Zambia,"""زامب اَ""@ar",-15,30
<http://vocab.getty.edu/tgn/7016612>,Afghānestān,"""Afghānistān, Jamhūrī-ye Islāmī-ye""@fa-latn-x-middle",33,65
<http://vocab.getty.edu/tgn/7016612>,Afghānestān,"""Afganistán""@es",33,65
<http://vocab.getty.edu/tgn/7016612>,Afghānestān,"""Afeganistão""@pt",33,65
<http://vocab.getty.edu/tgn/7016612>,Afghānestān,"""Афганистан""@ru",33,65
<http://vocab.getty.edu/tgn/7016612>,Afghānestān,"""阿富汗""@zh",33,65
<http://vocab.getty.edu/tgn/7017583>,Eastern Cape,Eastern Cape,-32,26
<http://vocab.getty.edu/tgn/7018625>,"Ariana, L'","Ariana, L'",36.98333,10.11667
<http://vocab.getty.edu/tgn/7016675>,Hyōgo,Hyōgo,35.040316,134.825968
<http://vocab.getty.edu/tgn/7016692>,Kagawa,Kagawa,34.25,134.0333
<http://vocab.getty.edu/tgn/7016808>,Shimane,Shimane,35.076926,132.561111
<http://vocab.getty.edu/tgn/7018057>,Pulau Pinang,Pulau Pinang,5.32623,100.321579
<http://vocab.getty.edu/tgn/7017991>,Paudex,Paudex,46.506615,6.670303
<http://vocab.getty.edu/tgn/7017708>,Winchester,Winchester,39.1833,-78.15
<http://vocab.getty.edu/tgn/7019012>,De Kalb,De Kalb,41.9167,-88.75
<http://vocab.getty.edu/tgn/7017459>,Eşfahān,Eşfahān,32.6833,51.6833
<http://vocab.getty.edu/tgn/7017995>,Al Uqşur,"""Luxor""@en",25.696527,32.645881
<http://vocab.getty.edu/tgn/7016696>,Kanagawa,Kanagawa,35.417463,139.338848
<http://vocab.getty.edu/tgn/7017574>,Mpumalanga,Mpumalanga,-26,30
<http://vocab.getty.edu/tgn/7016452>,Rueil-Malmaison,Rueil-Malmaison,48.876503,2.189666
<http://vocab.getty.edu/tgn/7019015>,McLean,McLean,40.4833,-88.8333
<http://vocab.getty.edu/tgn/7017529>,Teverya,Teverya,32.8,35.5333
<http://vocab.getty.edu/tgn/7002471>,Al-Mawṣil,Al-Mawṣil,36.3333,43.1333
<http://vocab.getty.edu/tgn/7005180>,Maulbronn,Maulbronn,49.000833,8.807778
<http://vocab.getty.edu/tgn/7004943>,Wuppertal,"""Wuppertal""@en",51.266667,7.183333
<http://vocab.getty.edu/tgn/7005090>,Bonn,"""Bonn""@en",50.733333,7.1
<http://vocab.getty.edu/tgn/7005163>,Emmerich,Emmerich,51.833333,6.25
<http://vocab.getty.edu/tgn/7004676>,Traunstein,Traunstein,47.883333,12.65
<http://vocab.getty.edu/tgn/7005441>,El Salvador,"""El Salvador""@en",13.8333,-88.9167
<http://vocab.getty.edu/tgn/7005441>,El Salvador,"""El Salvador""@fr",13.8333,-88.9167
<http://vocab.getty.edu/tgn/7005441>,El Salvador,"""El Salvador""@es",13.8333,-88.9167
<http://vocab.getty.edu/tgn/7005441>,El Salvador,"""Сальвадор""@ru",13.8333,-88.9167
<http://vocab.getty.edu/tgn/7005441>,El Salvador,"""萨尔瓦多""@zh",13.8333,-88.9167
<http://vocab.getty.edu/tgn/7005441>,El Salvador,"""اسً فَادور""@ar",13.8333,-88.9167
